session,roll_num,date,issue,question,result,title
115,263,18-May,H RES 324,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 1039) to amend section 3606 of title 18, United States Code, to grant probation officers authority to arrest hostile third parties who obstruct or impede a probation officer in the performance of official duties."
115,262,17-May,H R 1177,On Motion to Suspend the Rules and Pass,P,Removing Outdated Restrictions to Allow for Job Growth Act
115,261,17-May,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,260,17-May,H RES 323,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 115) to amend title 18, United States Code, to provide additional aggravating factors for the imposition of the death penalty based on the status of the victim"
115,259,17-May,H RES 323,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 115) to amend title 18, United States Code, to provide additional aggravating factors for the imposition of the death penalty based on the status of the victim"
115,258,16-May,H R 1616,"On Motion to Suspend the Rules and Pass, as Amended",P,Strengthening State and Local Cyber Crime Fighting Act of 2017
115,257,4-May,H R 1644,"On Motion to Suspend the Rules and Pass, as Amended",P,Korean Interdiction and Modernization of Sanctions Act
115,256,4-May,H R 1628,On Passage,P,American Health Care Act
115,255,4-May,H R 2192,On Passage,P,To amend the Public Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff
115,254,4-May,JOURNAL,On Approving the Journal,P, 
115,253,4-May,H RES 308,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 2192, to amend the Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff; and providing for further consideration of H.R. 1628, the American Health Care Act of 2017"
115,252,4-May,H RES 308,On Ordering the Previous Question,P,"Providing for consideration of H.R. 2192, to amend the Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff; and providing for further consideration of H.R. 1628, the American Health Care Act of 2017"
115,251,3-May,JOURNAL,On Approving the Journal,P, 
115,250,3-May,H R 1678,"On Motion to Suspend the Rules and Pass, as Amended",P,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act concerning the statute of limitations for actions to recover disaster or emergency assistance payments, and for other purposes"
115,249,3-May,H R 244,"On Motion to Concur in Senate Amendments Nos. 2 and 3, and in No. 1 with Amendment",P,HIRE Vets Act
115,248,3-May,H R 1665,"On Motion to Suspend the Rules and Pass, as Amended",P,Disaster Declaration Improvement Act
115,247,3-May,H RES 305,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendments to the bill (H.R. 244) to encourage effective, voluntary investments to recruit, employ, and retain men and women who have served in the United States military with annual Federal awards to employers recognizing such efforts, and for other purposes"
115,246,3-May,H RES 305,On Ordering the Previous Question,P,"Providing for consideration of the Senate amendments to the bill (H.R. 244) to encourage effective, voluntary investments to recruit, employ, and retain men and women who have served in the United States military with annual Federal awards to employers recognizing such efforts, and for other purposes"
115,245,2-May,JOURNAL,On Approving the Journal,P, 
115,244,2-May,H R 1180,On Passage,P,Working Families Flexibility Act of 2017
115,243,2-May,H R 1180,On Motion to Recommit with Instructions,F,Working Families Flexibility Act of 2017
115,242,2-May,H R 1679,On Motion to Suspend the Rules and Pass,P,"FEMA Accountability, Modernization and Transparency Act of 2017"
115,241,2-May,H RES 299,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1180, Working Families Flexibility Act of 2017"
115,240,2-May,H RES 299,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1180, Working Families Flexibility Act of 2017"
115,239,1-May,H R 657,"On Motion to Suspend the Rules and Pass, as Amended",P,Follow the Rules Act
115,238,1-May,H R 1312,"On Motion to Suspend the Rules and Pass, as Amended",P,Small Business Capital Formation Enhancement Act
115,237,1-May,H R 910,"On Motion to Suspend the Rules and Pass, as Amended",P,Fair Access to Investment Research Act of 2017
115,236,28-Apr,H J RES 99,On Passage,P,"Making further continuing appropriations for fiscal year 2017, and for other purposes"
115,235,28-Apr,H RES 289,On Agreeing to the Resolution,P,"Providing for consideration of the joint resolution (H.J. Res. 99) making further continuing appropriations for fiscal year 2017, and for other purposes"
115,234,27-Apr,JOURNAL,On Approving the Journal,P, 
115,233,27-Apr,H R 1694,On Passage,P,Fannie and Freddie Open Records Act of 2017
115,232,27-Apr,H R 1694,On Agreeing to the Amendment,A,Johnson of Georgia Part B Amendment No. 2
115,231,27-Apr,S 496,On Motion to Suspend the Rules and Pass,P,To repeal the rule issued by the Federal Highway Administration and the Federal Transit Administration entitled Metropolitan Planning Organization Coordination and Planning Area Reform
115,230,27-Apr,H RES 280,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1694, the Fannie and Freddie Open Records Act of 2017; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules"
115,229,27-Apr,H RES 280,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1694, the Fannie and Freddie Open Records Act of 2017; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules"
115,228,26-Apr,JOURNAL,On Approving the Journal,P, 
115,227,26-Apr,H R 1695,On Passage,P,Register of Copyrights Selection and Accountability Act
115,226,26-Apr,H R 1695,On Agreeing to the Amendment,A,Deutch of Florida Amendment No. 1
115,225,26-Apr,H RES 275,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 1695) to amend title 17, United States Code, to provide additional responsibilities for the Register of Copyrights, and for other purposes"
115,224,26-Apr,H RES 275,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 1695) to amend title 17, United States Code, to provide additional responsibilities for the Register of Copyrights, and for other purposes"
115,223,25-Apr,H R 876,"On Motion to Suspend the Rules and Pass, as Amended",P,Aviation Employee Screening and Security Enhancement Act of 2017
115,222,25-Apr,H RES 187,"On Motion to Suspend the Rules and Agree, as Amended",P,Relating to efforts to respond to the famine in South Sudan
115,221,6-Apr,H R 1219,On Passage,P,Supporting Americas Innovators Act
115,220,5-Apr,H R 1304,On Passage,P,Self-Insurance Protection Act
115,219,5-Apr,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,218,5-Apr,H RES 242,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1219, Supporting Americas Innovators Act of 2017"
115,217,5-Apr,H RES 242,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1219, Supporting Americas Innovators Act of 2017"
115,216,4-Apr,H R 1343,On Passage,P,Encouraging Employee Ownership Act
115,215,4-Apr,H R 1343,On Motion to Recommit with Instructions,F,Encouraging Employee Ownership Act
115,214,4-Apr,H RES 240,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1343, the Encouraging Employee Ownership Act of 2017"
115,213,4-Apr,H RES 240,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1343, the Encouraging Employee Ownership Act of 2017"
115,212,4-Apr,H RES 241,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1304, the Self-Insurance Protection Act"
115,211,4-Apr,H RES 241,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1304, the Self-Insurance Protection Act"
115,210,3-Apr,H R 479,"On Motion to Suspend the Rules and Pass, as Amended",P,North Korea State Sponsor of Terrorism Designation Act of 2017
115,209,3-Apr,H RES 92,"On Motion to Suspend the Rules and Agree, as Amended",P,"Condemning North Koreas development of multiple intercontinental ballistic missiles, and for other purposes"
115,208,30-Mar,H R 1431,On Passage,P,EPA Science Advisory Board Reform Act of 2017
115,207,30-Mar,H R 1431,On Motion to Recommit with Instructions,F,EPA Science Advisory Board Reform Act of 2017
115,206,29-Mar,H R 1430,On Passage,P,Honest and Open New EPA Science Treatment Act
115,205,29-Mar,H R 1430,On Motion to Recommit with Instructions,F,Honest and Open New EPA Science Treatment Act
115,204,29-Mar,H RES 233,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 1431) to amend the Environmental Research, Development, and Demonstration Authorization Act of 1978 to provide for Scientific Advisory Board member qualifications, public participation, and for other purposes"
115,203,29-Mar,H RES 233,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 1431) to amend the Environmental Research, Development, and Demonstration Authorization Act of 1978 to provide for Scientific Advisory Board member qualifications, public participation, and for other purposes"
115,202,28-Mar,S J RES 34,On Passage,P,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Communications Commission relating to Protecting the Privacy of Customers of Broadband and Other Telecommunications Services"
115,201,28-Mar,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,200,28-Mar,H RES 230,On Agreeing to the Resolution,P,"Providing for consideration of S.J.Res. 34, providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Communications Commission relating to Protecting the Privacy of Customers of Broadband and Other Telecommunications Services."
115,199,28-Mar,H RES 230,On Ordering the Previous Question,P,"Providing for consideration of S.J.Res. 34, providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Communications Commission relating to Protecting the Privacy of Customers of Broadband and Other Telecommunications Services."
115,198,28-Mar,H RES 229,On Agreeing to the Resolution,P,"Providing for consideration of the bill H.R. 1430, the Honest and Open New EPA Science Treatment Act of 2017"
115,197,28-Mar,H RES 229,On Ordering the Previous Question,P,"Providing for consideration of the bill H.R. 1430, the Honest and Open New EPA Science Treatment Act of 2017"
115,196,27-Mar,H R 654,"On Motion to Suspend the Rules and Pass, as Amended",P,Pacific Northwest Earthquake Preparedness Act
115,195,27-Mar,H R 1117,"On Motion to Suspend the Rules and Pass, as Amended",P,To require the Administrator of the Federal Emergency Management Agency to submit a report regarding certain plans regarding assistance to applicants and grantees during the response to an emergency or disaster
115,194,24-Mar,JOURNAL,On Approving the Journal,P, 
115,193,24-Mar,H R 1365,"On Motion to Suspend the Rules and Pass, as Amended",P,Department of Homeland Security Acquisition Innovation Act
115,192,24-Mar,H RES 228,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1628, the American Health Care Act of 2017"
115,191,24-Mar,H RES 228,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1628, the American Health Care Act of 2017"
115,190,23-Mar,JOURNAL,On Approving the Journal,P, 
115,189,23-Mar,H RES 221,On Agreeing to the Resolution,P,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules"
115,188,23-Mar,H RES 221,On Ordering the Previous Question,P,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules"
115,187,22-Mar,H R 1238,On Motion to Suspend the Rules and Pass,P,Securing our Agriculture and Food Act
115,186,22-Mar,H R 1101,On Passage,P,Small Business Health Fairness Act
115,185,22-Mar,H R 1101,On Motion to Recommit with Instructions,F,Small Business Health Fairness Act
115,184,22-Mar,H R 372,On Passage,P,Competitive Health Insurance Reform Act of 2017
115,183,22-Mar,H R 372,On Motion to Recommit with Instructions,F,Competitive Health Insurance Reform Act of 2017
115,182,22-Mar,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,181,21-Mar,H R 1297,On Motion to Suspend the Rules and Pass,P,Quadrennial Homeland Security Review Technical Corrections Act of 2017
115,180,21-Mar,H RES 210,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 1101) to amend title I of the Employee Retirement Income Security Act of 1974 to improve access and choice for entrepreneurs with small businesses with respect to medical care for their employees
115,179,21-Mar,H RES 210,On Ordering the Previous Question,P,Providing for consideration of the bill (H.R. 1101) to amend title I of the Employee Retirement Income Security Act of 1974 to improve access and choice for entrepreneurs with small businesses with respect to medical care for their employees
115,178,21-Mar,H R 1353,On Motion to Suspend the Rules and Pass,P,Transparency in Technological Acquisitions Act of 2017
115,177,21-Mar,H RES 209,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 372) to restore the application of the Federal antitrust laws to the business of health insurance to protect competition and consumers.
115,176,21-Mar,H RES 209,On Ordering the Previous Question,P,Providing for consideration of the bill (H.R. 372) to restore the application of the Federal antitrust laws to the business of health insurance to protect competition and consumers.
115,175,20-Mar,H R 1252,"On Motion to Suspend the Rules and Pass, as Amended",P,DHS Acquisition Authorities Act of 2017
115,174,20-Mar,H R 1249,"On Motion to Suspend the Rules and Pass, as Amended",P,DHS Multiyear Acquisition Strategy Act of 2017
115,173,20-Mar,H R 1294,On Motion to Suspend the Rules and Pass,P,Reducing DHS Acquisition Cost Growth Act
115,172,17-Mar,JOURNAL,On Approving the Journal,P, 
115,171,17-Mar,H R 1367,On Passage,P,"To improve the authority of the Secretary of Veterans Affairs to hire and retain physicians and other employees of the Department of Veterans Affairs, and for other purposes"
115,170,17-Mar,H R 1367,On Agreeing to the Amendment,A,Hanabusa of Hawaii Part B Amendment No. 11
115,169,16-Mar,H R 1181,On Passage,P,Veterans 2nd Amendment Protection Act
115,168,16-Mar,H R 1259,On Passage,P,VA Accountability First Act
115,167,16-Mar,H R 1259,On Motion to Recommit with Instructions,F,VA Accountability First Act
115,166,16-Mar,H R 1259,On Agreeing to the Amendment,F,Takano of California Part A Amendment No. 9
115,165,16-Mar,H R 1259,On Agreeing to the Amendment,F,Walz of Minnesota Part A Amendment No. 2
115,164,16-Mar,JOURNAL,On Approving the Journal,P, 
115,163,16-Mar,H RES 198,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1259, the VA Accountability First Act of 2017; H.R. 1367, to improve the authority of the Secretary of Veterans Affairs to hire and retain physicians and other employees of the Department of Veterans Affairs; and H.R. 1181, theVeterans 2nd Amendment Protection Act"
115,162,16-Mar,H RES 198,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1259, the VA Accountability First Act of 2017; H.R. 1367, to improve the authority of the Secretary of Veterans Affairs to hire and retain physicians and other employees of the Department of Veterans Affairs; and H.R. 1181, theVeterans 2nd Amendment Protection Act"
115,161,15-Mar,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,160,15-Mar,H R 648,On Motion to Suspend the Rules and Pass,P,To authorize the Secretary of the Interior to amend the Definite Plan Report for the Seedskadee Project to enable the use of the active capacity of the Fontenelle Reservoir
115,159,15-Mar,H R 132,On Motion to Suspend the Rules and Pass,P,Arbuckle Project Maintenance Complex and District Office Conveyance Act of 2017
115,158,10-Mar,H R 720,On Passage,P,Lawsuit Abuse Reduction Act
115,157,10-Mar,H R 720,On Motion to Recommit with Instructions,F,Lawsuit Abuse Reduction Act
115,156,10-Mar,H R 720,On Agreeing to the Amendment,F,Jeffries of New York Part A Amendment No. 4
115,155,10-Mar,H R 720,On Agreeing to the Amendment,F,Conyers of Michigan Part A Amendment No. 3
115,154,10-Mar,H R 720,On Agreeing to the Amendment,F,Jackson Lee of Texas Part A Amendment No. 2
115,153,10-Mar,H R 720,On Agreeing to the Amendment,F,Soto of Florida Part A Amendment No. 1
115,152,9-Mar,H R 725,On Passage,P,Innocent Party Protection Act
115,151,9-Mar,H R 725,On Motion to Recommit with Instructions,F,Innocent Party Protection Act
115,150,9-Mar,H R 725,On Agreeing to the Amendment,F,Cartwright of Pennsylvania Amendment No. 2
115,149,9-Mar,H R 725,On Agreeing to the Amendment,F,Soto of Florida Amendment No. 1
115,148,9-Mar,H R 985,On Passage,P,Fairness in Class Action Litigation Act
115,147,9-Mar,H R 985,On Motion to Recommit with Instructions,F,Fairness in Class Action Litigation Act
115,146,9-Mar,H R 985,On Agreeing to the Amendment,F,Espaillat of New York Part B Amendment No. 8
115,145,9-Mar,H R 985,On Agreeing to the Amendment,F,Jackson Lee of Texas Part B Amendment No. 7
115,144,9-Mar,H R 985,On Agreeing to the Amendment,F,Conyers of Michigan Part B Amendment No. 6
115,143,9-Mar,H R 985,On Agreeing to the Amendment,F,Johnson of Georgia Part B Amendment No. 5
115,142,9-Mar,H R 985,On Agreeing to the Amendment,F,Soto of Florida Part B Amendment No. 4
115,141,9-Mar,H R 985,On Agreeing to the Amendment,F,Deutch of Florida Part B Amendment No. 3
115,140,9-Mar,H R 985,On Agreeing to the Amendment,F,Deutch of Florida Part B Amendment No. 2
115,139,9-Mar,H RES 180,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 720, the Lawsuit Abuse Reduction Act of 2017; and providing for consideration of H.R. 985, the Fairness in Class Action Litigation Act of 2017"
115,138,9-Mar,H RES 180,On Ordering the Previous Question,P,"Providing for consideration of H.R. 720, the Lawsuit Abuse Reduction Act of 2017; and providing for consideration of H.R. 985, the Fairness in Class Action Litigation Act of 2017"
115,137,8-Mar,ADJOURN,On Motion to Adjourn,P, 
115,136,8-Mar,H R 1301,On Passage,P,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes"
115,135,8-Mar,ADJOURN,On Motion to Adjourn,F, 
115,134,8-Mar,ADJOURN,On Motion to Adjourn,F, 
115,133,8-Mar,H RES 174,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 1301) making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes"
115,132,8-Mar,ADJOURN,On Motion to Adjourn,F, 
115,131,8-Mar,H RES 174,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 1301) making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes"
115,130,8-Mar,H RES 175,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 725) to amend title 28, United States Code, to prevent fraudulent joinder"
115,129,8-Mar,H RES 175,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 725) to amend title 28, United States Code, to prevent fraudulent joinder"
115,128,7-Mar,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,127,7-Mar,H R 1362,On Motion to Suspend the Rules and Pass,P,"To name the Department of Veterans Affairs community-based outpatient clinic in Pago Pago, American Samoa, the Faleomavaega Eni Faauaa Hunkin VA Clinic"
115,126,2-Mar,H R 1004,On Passage,P,Regulatory Integrity Act
115,125,2-Mar,H R 1004,On Motion to Recommit with Instructions,F,Regulatory Integrity Act
115,124,2-Mar,H R 1004,On Agreeing to the Amendment,F,Jackson Lee of Texas Part A Amendment No. 3
115,123,2-Mar,H R 1004,On Agreeing to the Amendment,A,Farenthold of Texas Part A Amendment No. 2
115,122,2-Mar,H R 1004,On Agreeing to the Amendment,F,Jackson Lee of Texas Part A Amendment No. 1
115,121,1-Mar,H J RES 83,On Passage,P,Disapproving the rule submitted by the Department of Labor relating to Clarification of Employers Continuing Obligation to Make and Maintain an Accurate Record of Each Recordable Injury and Illness
115,120,1-Mar,H R 1009,On Passage,P,"OIRA Insight, Reform, and Accountability Act"
115,119,1-Mar,H R 1009,On Motion to Recommit with Instructions,F,"OIRA Insight, Reform, and Accountability Act"
115,118,1-Mar,H R 1009,On Agreeing to the Amendment,F,Connolly of Virginia Part B Amendment No. 6
115,117,1-Mar,H R 1009,On Agreeing to the Amendment,A,Young of Iowa Part B Amendment No. 3
115,116,1-Mar,H RES 156,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1004, the Regulatory Integrity Act of 2017; and H.R. 1009, the OIRA Insight, Reform, and Accountability Act"
115,115,1-Mar,H RES 156,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1004, the Regulatory Integrity Act of 2017; and H.R. 1009, the OIRA Insight, Reform, and Accountability Act"
115,114,1-Mar,H R 998,On Passage,P,SCRUB Act
115,113,1-Mar,H R 998,On Motion to Recommit with Instructions,F,SCRUB Act
115,112,1-Mar,H R 998,On Agreeing to the Amendment,F,Cummings of Maryland Amendment No. 12
115,111,1-Mar,H R 998,On Agreeing to the Amendment,F,Moore of Wisconsin Amendment No. 11
115,110,1-Mar,H R 998,On Agreeing to the Amendment,F,Raskin of Maryland Amendment No. 10
115,109,1-Mar,H R 998,On Agreeing to the Amendment,F,Bonamici of Oregon Amendment No. 8
115,108,28-Feb,H R 998,On Agreeing to the Amendment,F,Krishnamoorthi of Illinois Amendment No. 7
115,107,28-Feb,H R 998,On Agreeing to the Amendment,F,Krishnamoorthi of Illinois Amendment No. 6
115,106,28-Feb,H R 998,On Agreeing to the Amendment,F,Plaskett of Virgin Islands Amendment No. 4
115,105,28-Feb,H R 998,On Agreeing to the Amendment,A,DeSaulnier of California Amendment No. 2
115,104,28-Feb,H RES 150,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 998) SCRUB Act, and providing for consideration of (H.J.Res. 83) disapproving the rule submitted by the Department of Labor relating to Clarification of Employers Continuing Obligation to Make and Maintain an Accurate Record of Each Recordable Injury and Illness"
115,103,28-Feb,H RES 150,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 998) SCRUB Act, and providing for consideration of (H.J.Res. 83) disapproving the rule submitted by the Department of Labor relating to Clarification of Employers Continuing Obligation to Make and Maintain an Accurate Record of Each Recordable Injury and Illness"
115,102,27-Feb,H R 863,On Motion to Suspend the Rules and Pass,P,"To facilitate the addition of park administration at the Coltsville National Historical Park, and for other purposes"
115,101,27-Feb,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,100,27-Feb,H R 699,On Motion to Suspend the Rules and Pass,P,Mount Hood Cooper Spur Land Exchange Clarification Act
115,99,16-Feb,H J RES 43,On Passage,P,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule submitted by Secretary of Health and Human Services relating to compliance with title X requirements by project recipients in selecting subrecipients"
115,98,16-Feb,H J RES 69,On Passage,P,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule of the Department of the Interior relating to Non-Subsistence Take of Wildlife, and Public Participation and Closure Procedures, on National Wildlife Refuges in Alaska"
115,97,15-Feb,H J RES 42,On Passage,P,Disapproving the rule submitted by the Department of Labor relating to drug testing of unemployment compensation applicants
115,96,15-Feb,H J RES 66,On Passage,P,Disapproving the rule submitted by the Department of Labor relating to savings arrangements established by States for non-governmental employees.
115,95,15-Feb,H J RES 67,On Passage,P,Disapproving the rule submitted by the Department of Labor relating to savings arrangements established by qualified State political subdivisions for non-governmental employees.
115,94,15-Feb,H RES 123,On Agreeing to the Resolution,P,"Providing for consideration of H.J. Res. 43 and H.J. Res. 69, and providing for proceedings during the period from February 17, 2017, through February 24, 2017"
115,93,15-Feb,H RES 123,On Ordering the Previous Question,P,"Providing for consideration of H.J. Res. 43 and H.J. Res. 69, and providing for proceedings during the period from February 17, 2017, through February 24, 2017"
115,92,14-Feb,H R 428,On Passage,P,Red River Gradient Boundary Survey Act
115,91,14-Feb,H RES 116,On Agreeing to the Resolution,P,Providing for consideration of H.J.Res. 66 and H.J.Res. 67
115,90,14-Feb,H RES 116,On Ordering the Previous Question,P,Providing for consideration of H.J.Res. 66 and H.J.Res. 67
115,89,14-Feb,H RES 99,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 428, the Red River Gradient Boundary Survey Act and H.J.Res. 42, disapproving the rule submitted by the Department of Labor relating to drug testing of unemployment compensation applications"
115,88,14-Feb,H RES 99,On Ordering the Previous Question,P,"Providing for consideration of H.R. 428, the Red River Gradient Boundary Survey Act and H.J.Res. 42, disapproving the rule submitted by the Department of Labor relating to drug testing of unemployment compensation applications"
115,87,13-Feb,H R 974,On Motion to Suspend the Rules and Pass,P,BRAVE Act
115,86,13-Feb,H R 244,"On Motion to Suspend the Rules and Pass, as Amended",P,HIRE Vets Act
115,85,7-Feb,H J RES 58,On Passage,P,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to teacher preparation issues"
115,84,7-Feb,H J RES 57,On Passage,P,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to accountability and State plans under the Elementary and Secondary Education Act of 1965"
115,83,7-Feb,H J RES 44,On Passage,P,"Disapproving the rule submitted by the Department of the Interior relating to Bureau of Land Management regulations that establish the procedures used to prepare, revise, or amend land use plans pursuant to the Federal Land Policy and Management Act of 1976"
115,82,7-Feb,H RES 91,On Agreeing to the Resolution,P,"Providing for consideration of H.J.Res 44, H.J.Res. 57, and H.J.Res 58."
