names,descriptions,statuses,bill_committees,sponsors
H.R.3794,Sewage Free Tijuana River Valley Act of 2017,Introduced,Transportation and Infrastructure; Foreign Affairs,"Rep. Vargas, Juan [D-CA-51]"
H.R.3793,HUD Manufactured Housing Modernization Act of 2017,Introduced,Financial Services,"Rep. Torres, Norma J. [D-CA-35]"
H.R.3792,Animal Emergency Planning Act of 2017,Introduced,Agriculture,"Rep. Titus, Dina [D-NV-1]"
H.R.3791,US Navy SEAL SCPO Tyrone Snowden Woods Ceremony Invitee Act of 2017,Introduced,Foreign Affairs,"Rep. Schrader, Kurt [D-OR-5]"
H.R.3790,Federal Firearms Licensee Protection Act,Introduced,Judiciary,"Rep. Russell, Steve [R-OK-5]"
H.R.3789,High School Football Safety Study Act,Introduced,Energy and Commerce; Education and the Workforce,"Rep. Richmond, Cedric L. [D-LA-2]"
H.R.3788,Northeast Gasoline Supply Reserve Act,Introduced,Energy and Commerce,"Rep. Pallone, Frank, Jr. [D-NJ-6]"
H.R.3787,Small Entity Regulatory Relief Opportunity Act of 2017,Introduced,Energy and Commerce,"Rep. Latta, Robert E. [R-OH-5]"
H.R.3786,Great Lakes Environmental Sensitivity Index Act of 2017,Introduced,Natural Resources,"Rep. Kildee, Daniel T. [D-MI-5]"
H.R.3785,Middle School STEP Act,Introduced,Education and the Workforce,"Rep. Davis, Susan A. [D-CA-53]"
H.R.3784,Common Sense Opportunities Act,Introduced,Education and the Workforce,"Rep. Davidson, Warren [R-OH-8]"
H.R.3783,Equal Employment for All Act of 2017,Introduced,Financial Services,"Rep. Cohen, Steve [D-TN-9]"
H.R.3782,Climate Change Health Protection and Promotion Act of 2017,Introduced,Energy and Commerce,"Rep. Cartwright, Matt [D-PA-17]"
H.R.3781,Veterans' Record Reconstruction Act,Introduced,Armed Services; Veterans' Affairs,"Rep. Carbajal, Salud O. [D-CA-24]"
H.R.3780,Air Ambulance Quality and Accountability Act,Introduced,Energy and Commerce; Ways and Means,"Rep. Hudson, Richard [R-NC-8]"
H.R.3779,Robert E. Lee Statue Removal Act,Introduced,Natural Resources,"Rep. Brown, Anthony G. [D-MD-4]"
H.R.3778,Direct CARE Opportunity Act,Introduced,Education and the Workforce; Energy and Commerce,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]"
H.R.3777,Juab County Conveyance Act of 2018,Passed House,Natural Resources | Senate,"Rep. Love, Mia B. [R-UT-4]"
H.R.3776,Cyber Diplomacy Act of 2018,Passed House,Foreign Affairs | Senate,"Rep. Royce, Edward R. [R-CA-39]"
H.R.3775,Immigration in the National Interest Act of 2017,Introduced,Judiciary,"Rep. Smith, Lamar [R-TX-21]"
H.R.3774,Reverse Transfer Efficiency Act of 2017,Introduced,Education and the Workforce,"Rep. Messer, Luke [R-IN-6]"
H.R.3773,Child Care for Working Families Act,Introduced,Education and the Workforce,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]"
H.R.3772,Expanding Proven Financing for American Employers Act,Introduced,Financial Services,"Rep. Barr, Andy [R-KY-6]"
H.R.3771,Special Counsel Integrity Act,Introduced,Judiciary,"Rep. Conyers, John, Jr. [D-MI-13]"
H.R.3770,"Community Health Investment, Modernization, and Excellence Act of 2017",Introduced,Energy and Commerce,"Rep. Stefanik, Elise M. [R-NY-21]"
H.R.3769,Freight Infrastructure Reinvestment Act of 2017,Introduced,Transportation and Infrastructure; Ways and Means,"Rep. Smith, Adam [D-WA-9]"
H.R.3768,Reducing Waste in National Parks Act,Introduced,Natural Resources,"Rep. Quigley, Mike [D-IL-5]"
H.R.3767,Ensuring Children's Access to Specialty Care Act of 2017,Introduced,Energy and Commerce,"Rep. Long, Billy [R-MO-7]"
H.R.3766,Credit Information Protection Act of 2017,Introduced,Financial Services,"Rep. Himes, James A. [D-CT-4]"
H.R.3765,To redesignate certain clinics of the Department of Veterans Affairs located in Montana.,Introduced,Veterans' Affairs,"Rep. Gianforte, Greg [R-MT-At Large]"
H.R.3764,Little Shell Tribe of Chippewa Indians Restoration Act of 2018,Passed House,Natural Resources,"Rep. Gianforte, Greg [R-MT-At Large]"
H.R.3763,Smarter EPSCoR Act,Introduced,"Science, Space, and Technology","Rep. Foster, Bill [D-IL-11]"
H.R.3762,International Insurance Standards Act of 2017,Introduced,Financial Services; Rules,"Rep. Duffy, Sean P. [R-WI-7]"
H.R.3761,Carbon Capture Act,Introduced,Ways and Means,"Rep. Conaway, K. Michael [R-TX-11]"
H.R.3760,Protecting Consumers from Unreasonable Credit Rates Act of 2017,Introduced,Financial Services,"Rep. Cartwright, Matt [D-PA-17]"
H.R.3759,RAISE Family Caregivers Act,Became Law,Education and the Workforce | Senate,"Rep. Harper, Gregg [R-MS-3]"
H.R.3758,Senior Safe Act of 2017,Introduced,Financial Services,"Rep. Sinema, Kyrsten [D-AZ-9]"
H.R.3757,GAIN Act,Introduced,Ways and Means,"Rep. Khanna, Ro [D-CA-17]"
H.R.3756,Medicare Advantage Quality Expansion Act of 2017,Introduced,Ways and Means; Energy and Commerce,"Rep. Blunt Rochester, Lisa [D-DE-At Large]"
H.R.3755,Comprehensive Consumer Credit Reporting Reform Act of 2017,Introduced,Financial Services,"Rep. Waters, Maxine [D-CA-43]"
H.R.3754,VHA REHIRE Act of 2017,Introduced,Veterans' Affairs,"Rep. Hartzler, Vicky [R-MO-4]"
H.R.3753,United States Commission on an Open Society with Security Act of 2017,Introduced,Transportation and Infrastructure; Homeland Security,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.3752,PATIENT Act,Introduced,Veterans' Affairs,"Rep. Norcross, Donald [D-NJ-1]"
H.R.3751,PAPER Act,Introduced,House Administration; Intelligence (Permanent),"Rep. Meadows, Mark [R-NC-11]"
H.R.3750,Energy Technology Maturation Act of 2017,Introduced,"Science, Space, and Technology; Armed Services","Rep. Lujan Grisham, Michelle [D-NM-1]"
H.R.3749,SNAP Standard Medical Expense Deduction Act of 2017,Introduced,Agriculture; Energy and Commerce; Ways and Means; Education and the Workforce,"Rep. Lawson, Al, Jr. [D-FL-5]"
H.R.3748,Medicare Buy-In and Health Care Stabilization Act of 2017,Introduced,Energy and Commerce; Ways and Means,"Rep. Higgins, Brian [D-NY-26]"
H.R.3747,FASTER Act of 2017,Introduced,Judiciary; Financial Services,"Rep. Gottheimer, Josh [D-NJ-5]"
H.R.3746,Business of Insurance Regulatory Reform Act of 2017,Introduced,Financial Services,"Rep. Duffy, Sean P. [R-WI-7]"
H.R.3745,Combat Sexual Harassment in Housing Act,Introduced,Judiciary,"Rep. Lawrence, Brenda L. [D-MI-14]"
H.R.3744,Tribal Recognition Act of 2018,Introduced,Natural Resources,"Rep. Bishop, Rob [R-UT-1]"
H.R.3743,AirFAIR Act,Introduced,Transportation and Infrastructure,"Rep. Velazquez, Nydia M. [D-NY-7]"
H.R.3742,Fostering Success in Higher Education Act of 2017,Introduced,Education and the Workforce,"Rep. Davis, Danny K. [D-IL-7]"
H.R.3741,"To codify the Minority Bank Deposit Program, and for other purposes.",Introduced,Financial Services,"Rep. Meeks, Gregory W. [D-NY-5]"
H.R.3740,Higher Education Access and Success for Homeless and Foster Youth Act,Introduced,Education and the Workforce,"Rep. Clark, Katherine M. [D-MA-5]"
H.R.3739,Presidential Allowance Modernization Act of 2017,Passed House,Oversight and Government | Senate,"Rep. Hice, Jody B. [R-GA-10]"
H.R.3738,Healthy Breakfasts Help Kids Learn Act of 2017,Introduced,Education and the Workforce,"Rep. McGovern, James P. [D-MA-2]"
H.R.3737,Social Media Use in Clearance Investigations Act of 2017,Passed House,Oversight and Government | Senate,"Rep. DeSantis, Ron [R-FL-6]"
H.R.3736,Risk-Based Capital Study Act of 2017,Introduced,Financial Services,"Rep. Posey, Bill [R-FL-8]"
H.R.3735,No Knives on Planes Act of 2017,Introduced,Homeland Security,"Rep. Joyce, David P. [R-OH-14]"
H.R.3734,SOS Campus Act,Introduced,Education and the Workforce,"Rep. Davis, Susan A. [D-CA-53]"
H.R.3733,Federal Firefighter Pay Equity Act,Introduced,Oversight and Government,"Rep. Connolly, Gerald E. [D-VA-11]"
H.R.3732,Emergency Aid to American Survivors of Hurricanes Irma and Jose Overseas Act,Became Law,Ways and Means; Budget,"Rep. Reichert, David G. [R-WA-8]"
H.R.3731,Secret Service Recruitment and Retention Act of 2018,Became Law,Judiciary; Oversight and Government | Senate,"Rep. Katko, John [R-NY-24]"
H.R.3730,To amend title XVIII of the Social Security Act to provide for the non-application of Medicare competitive acquisition rates to complex rehabilitative manual wheelchairs and accessories.,Introduced,Energy and Commerce; Ways and Means,"Rep. Zeldin, Lee M. [R-NY-1]"
H.R.3729,"Comprehensive Operations, Sustainability, and Transport Act of 2017",Introduced,Ways and Means; Energy and Commerce,"Rep. Nunes, Devin [R-CA-22]"
H.R.3728,EMPOWER Act of 2018,Passed House,Energy and Commerce | Senate,"Rep. Burgess, Michael C. [R-TX-26]"
H.R.3727,ITAM Act,Introduced,Ways and Means; Energy and Commerce,"Rep. Black, Diane [R-TN-6]"
H.R.3726,Stark Administrative Simplification Act of 2017,Introduced,Energy and Commerce; Ways and Means,"Rep. Marchant, Kenny [R-TX-24]"
H.R.3725,To amend the Internal Revenue Code of 1986 to repeal the individual health insurance mandate.,Introduced,Ways and Means,"Rep. Tiberi, Patrick J. [R-OH-12]"
H.R.3724,STRONG Act,Introduced,Transportation and Infrastructure,"Rep. Peters, Scott H. [D-CA-52]"
H.R.3723,To extend the National Flood Insurance Program.,Introduced,Financial Services,"Rep. Palazzo, Steven M. [R-MS-4]"
H.R.3722,Humanitarian Firefighter Relief Act,Introduced,Ways and Means,"Rep. Nolan, Richard M. [D-MN-8]"
H.R.3721,"Labor, Human, and Civil Rights Trade Policy Act",Introduced,Ways and Means; Rules,"Rep. Lewis, John [D-GA-5]"
H.R.3720,Rural Veterans Travel Enhancement Act of 2017,Introduced,Veterans' Affairs,"Rep. Larsen, Rick [D-WA-2]"
H.R.3719,Spending Safeguard Act,Introduced,Budget,"Rep. Foxx, Virginia [R-NC-5]"
H.R.3718,International Communications Privacy Act,Introduced,Judiciary,"Rep. Collins, Doug [R-GA-9]"
H.R.3717,Small Business Owners' Tax Simplification Act of 2017,Introduced,Ways and Means,"Rep. Chabot, Steve [R-OH-1]"
H.R.3716,BEST Act,Introduced,Education and the Workforce,"Rep. Brownley, Julia [D-CA-26]"
H.R.3715,Scenic Columbia Gorge Restoration Act of 2017,Introduced,Agriculture; Natural Resources,"Rep. Walden, Greg [R-OR-2]"
H.R.3714,Harriet Tubman Tribute Act of 2017,Introduced,Financial Services,"Rep. Katko, John [R-NY-24]"
H.R.3713,Geriatrics Workforce and Caregiver Enhancement Act,Introduced,Energy and Commerce,"Rep. Schakowsky, Janice D. [D-IL-9]"
H.R.3712,Major General Tim Lowenberg National Guard Cyber Defenders Act,Introduced,Armed Services,"Rep. Kilmer, Derek [D-WA-6]"
H.R.3711,Legal Workforce Act,Introduced,Judiciary; Ways and Means; Education and the Workforce,"Rep. Smith, Lamar [R-TX-21]"
H.R.3710,Javits Act of 2017,Introduced,Education and the Workforce,"Rep. Velazquez, Nydia M. [D-NY-7]"
H.R.3709,America's College Promise Act of 2017,Introduced,Education and the Workforce,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]"
H.R.3708,"To amend the Internal Revenue Code of 1986 to exclude from gross income de minimis gains from certain sales or exchanges of virtual currency, and for other purposes.",Introduced,Ways and Means,"Rep. Schweikert, David [R-AZ-6]"
H.R.3707,Apprenticeship and Jobs Training Act of 2017,Introduced,Ways and Means; Education and the Workforce,"Rep. Sanchez, Linda T. [D-CA-38]"
H.R.3706,Native Health and Wellness Act of 2017,Introduced,Energy and Commerce,"Rep. Ruiz, Raul [D-CA-36]"
H.R.3705,Veterans Fair Debt Notice Act of 2017,Passed House,Veterans' Affairs | Senate,"Rep. Pingree, Chellie [D-ME-1]"
H.R.3704,Native Health Access Improvement Act of 2017,Introduced,Energy and Commerce; Natural Resources; Ways and Means,"Rep. Pallone, Frank, Jr. [D-NJ-6]"
H.R.3703,No School Bus Drivers with DUIs Act,Introduced,Education and the Workforce,"Rep. Meng, Grace [D-NY-6]"
H.R.3702,Manufacturing Economic Recovery Act of 2017,Introduced,Ways and Means,"Rep. McKinley, David B. [R-WV-1]"
H.R.3701,Confederate Monument Removal Act,Introduced,House Administration,"Rep. Lee, Barbara [D-CA-13]"
H.R.3700,Investing in 21st Century Schools Act,Introduced,Ways and Means,"Rep. Kind, Ron [D-WI-3]"
H.R.3699,Urban Agriculture Production Act of 2017,Introduced,Agriculture,"Rep. Kaptur, Marcy [D-OH-9]"
H.R.3698,To amend the Federal Crop Insurance Act to limit the overall rate of return for crop insurance providers and remove the requirement of budget neutrality in the Standard Reinsurance Agreement.,Introduced,Agriculture,"Rep. Duncan, John J., Jr. [R-TN-2]"
H.R.3697,Criminal Alien Gang Member Removal Act,Passed House,Judiciary | Senate,"Rep. Comstock, Barbara [R-VA-10]"
H.R.3696,Wounded Warrior Workforce Enhancement Act,Introduced,Veterans' Affairs,"Rep. Cartwright, Matt [D-PA-17]"
H.R.3695,Protect DREAMer Confidentiality Act of 2017,Introduced,Judiciary,"Rep. O'Rourke, Beto [D-TX-16]"
H.R.3694,Future of the Nunn-Lugar Program Act of 2017,Introduced,Foreign Affairs,"Rep. Banks, Jim [R-IN-3]"
H.R.3693,To repeal the debt ceiling.,Introduced,Ways and Means,"Rep. Boyle, Brendan F. [D-PA-13]"
H.R.3692,Addiction Treatment Access Improvement Act of 2017,Introduced,Energy and Commerce; Judiciary,"Rep. Tonko, Paul [D-NY-20]"
H.R.3691,Child Performers Protection Act,Introduced,Education and the Workforce,"Rep. Meng, Grace [D-NY-6]"
H.R.3690,Preserving America's Downtowns and Heritage Act of 2017,Introduced,Ways and Means,"Rep. McKinley, David B. [R-WV-1]"
H.R.3689,Student Exchange Program Parity Act,Introduced,Judiciary,"Rep. MacArthur, Thomas [R-NJ-3]"
H.R.3688,Winnebago Land Transfer Act of 2017,Introduced,Natural Resources,"Rep. King, Steve [R-IA-4]"
H.R.3687,Farm to School Act of 2017,Introduced,Education and the Workforce,"Rep. Fortenberry, Jeff [R-NE-1]"
H.R.3686,"Disaster Relief Appropriations Act, 2017",Introduced,Appropriations; Budget,"Rep. Jackson Lee, Sheila [D-TX-18]"
H.R.3685,Radio Consumer Protection Act of 2017,Introduced,Energy and Commerce,"Rep. Flores, Bill [R-TX-17]"
H.R.3684,PROVE Act,Introduced,House Administration,"Rep. Beyer, Donald S., Jr. [D-VA-8]"
H.R.3683,Student and Families Tax Reduction Act,Introduced,Ways and Means,"Rep. Shea-Porter, Carol [D-NH-1]"
H.R.3682,Blue Whales and Blue Skies Act,Introduced,Transportation and Infrastructure,"Rep. Lowenthal, Alan S. [D-CA-47]"
H.R.3681,ARPA-E Reauthorization Act of 2017,Introduced,"Science, Space, and Technology","Rep. Johnson, Eddie Bernice [D-TX-30]"
H.R.3680,"To amend title 38, United States Code, to make permanent the authority of the Secretary of Veterans Affairs to provide financial assistance for supportive services for very low-income veteran families in permanent housing.",Introduced,Veterans' Affairs,"Rep. Zeldin, Lee M. [R-NY-1]"
H.R.3679,National Disaster Tax Relief Act of 2017,Introduced,Ways and Means,"Rep. Reed, Tom [R-NY-23]"
H.R.3678,To amend the Internal Revenue Code of 1986 to designate the District of Columbia as an empowerment zone.,Introduced,Ways and Means,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.3677,Peter J. McGuire Labor Day Landmark Act,Introduced,Natural Resources,"Rep. Norcross, Donald [D-NJ-1]"
H.R.3676,Sanctity of Life Act of 2017,Introduced,Judiciary,"Rep. Jones, Walter B., Jr. [R-NC-3]"
H.R.3675,Stop Pay for Members Act,Introduced,House Administration,"Rep. Cooper, Jim [D-TN-5]"
H.R.3674,Equity for Disaster Victims Act of 2017,Introduced,Small Business; Financial Services; Transportation and Infrastructure,"Rep. Smith, Christopher H. [R-NJ-4]"
H.R.3673,Protecting Against Tyranny and Responsible Imports Act (PATRIA) of 2017,Introduced,Ways and Means,"Rep. Coffman, Mike [R-CO-6]"
H.R.3672,"Making supplemental appropriations for disaster relief requirements for the fiscal year ending September 30, 2017.",Introduced,Appropriations; Budget,"Rep. Frelinghuysen, Rodney P. [R-NJ-11]"
H.R.3671,Off Fossil Fuels for a Better Future Act,Introduced,"Energy and Commerce; Ways and Means; Transportation and Infrastructure; Education and the Workforce; Science, Space, and Technology; Financial Services; Foreign Affairs","Rep. Gabbard, Tulsi [D-HI-2]"
H.R.3670,Rent Relief Act of 2017,Introduced,Ways and Means,"Rep. Crowley, Joseph [D-NY-14]"
H.R.3669,Securing General Aviation and Commercial Charter Air Carrier Service Act of 2017,Passed House,Homeland Security | Senate,"Rep. Estes, Ron [R-KS-4]"
H.R.3668,SHARE Act,Introduced,Natural Resources; Agriculture; Judiciary; Energy and Commerce; Transportation and Infrastructure; Ways and Means,"Rep. Duncan, Jeff [R-SC-3]"
H.R.3667,Veteran and Beginning Farmers Assistance Act,Introduced,Agriculture,"Rep. Faso, John J. [R-NY-19]"
H.R.3666,Fort McClellan Health Registry Act,Introduced,Veterans' Affairs,"Rep. Tonko, Paul [D-NY-20]"
H.R.3665,South Florida Clean Coastal Waters Act of 2017,Introduced,"Science, Space, and Technology; Natural Resources","Rep. Mast, Brian J. [R-FL-18]"
H.R.3664,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide that the Director of the Federal Bureau of Investigation may only be removed for certain causes, and for other purposes.",Introduced,Judiciary,"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]"
H.R.3663,"To designate the medical center of the Department of Veterans Affairs in Huntington, West Virginia, as the Hershel ""Woody"" Williams VA Medical Center.",Became Law,Veterans' Affairs | Senate,"Rep. Jenkins, Evan H. [R-WV-3]"
H.R.3662,Maritime Industries Relief Act of 2017,Introduced,Ways and Means,"Rep. Mast, Brian J. [R-FL-18]"
H.R.3661,HABS Act of 2017,Introduced,"Science, Space, and Technology; Natural Resources","Rep. Mast, Brian J. [R-FL-18]"
H.R.3660,No Federal Funding for Confederate Symbols Act,Introduced,Armed Services; Transportation and Infrastructure; Natural Resources,"Rep. Espaillat, Adriano [D-NY-13]"
H.R.3659,Fair Accounting for Condominium Construction Act,Introduced,Ways and Means,"Rep. Curbelo, Carlos [R-FL-26]"
H.R.3658,Honoring Real Patriots Act of 2017,Introduced,Armed Services,"Rep. Clarke, Yvette D. [D-NY-9]"
H.R.3657,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to provide certain burial benefits for spouses and children of veterans who are buried in tribal cemeteries, and for other purposes.",Passed House,Veterans' Affairs | Senate,"Rep. Poliquin, Bruce [R-ME-2]"
H.R.3656,"To amend title 38, United States Code, to provide for a consistent eligibility date for provision of Department of Veterans Affairs memorial headstones and markers for eligible spouses and dependent children of veterans whose remains are unavailable.",Became Law,Veterans' Affairs | Senate,"Rep. Banks, Jim [R-IN-3]"
