names,descriptions,statuses,bill_committees,sponsors
H.R.5595,Israel Anti-Boycott Act,Introduced,Foreign Affairs,Lee M. Zeldin
H.R.5594,EMPOWERS Act of 2020,Introduced,Natural Resources,Jason Smith
H.R.5593,"To amend title 40, United States Code, to modify the definition of Appalachian region.",Introduced,Transportation and Infrastructure,Ralph Norman
H.R.5592,PUMP for Nursing Mothers Act,Introduced,Education and Labor,Carolyn B. Maloney
H.R.5591,Critical Habitat Improvement Act,Introduced,Natural Resources,Mike Johnson
H.R.5590,Korean American VALOR Act,Introduced,Veterans'' Affairs,Gilbert Ray Cisneros Jr.
H.R.5589,Blue Carbon for Our Planet Act,Introduced,"Natural Resources; Science, Space, and Technology; House Administration",Suzanne Bonamici
H.R.5588,WHOLE Act of 2020,Introduced,Natural Resources,Dan Newhouse
H.R.5587,"To amend the Federal Food, Drug, and Cosmetic Act with respect to the regulation of hemp-derived cannabidiol and hemp-derived cannabidiol containing substances.",Introduced,Energy and Commerce; Agriculture,Collin C. Peterson
H.R.5586,"Haiti Development, Accountability, and Institutional Transparency Initiative Act",Introduced,Foreign Affairs,Hakeem S. Jeffries
H.R.5585,Listing Reform Act,Introduced,Natural Resources,Pete Olson
H.R.5584,FRESH Trucking Act,Introduced,Transportation and Infrastructure,W. Gregory Steube
H.R.5583,Help Grandfamilies Prevent Child Abuse Act,Introduced,Education and Labor,Mary Gay Scanlon
H.R.5582,Parental Accessibility Rights for Emergency and Negligent Treatment Act,Introduced,Energy and Commerce,Gregory Murphy
H.R.5581,Access to Counsel Act of 2020,Introduced,Judiciary; Homeland Security,Pramila Jayapal
H.R.5580,Bring ESA Into the 21st Century Act,Introduced,Natural Resources,Paul A. Gosar
H.R.5579,LIST Act of 2020,Introduced,Natural Resources,Greg Gianforte
H.R.5578,Recall Unsafe Drugs Act of 2020,Introduced,Energy and Commerce,Rosa L. DeLauro
H.R.5577,No Social Security for Illegal Aliens Act of 2020,Introduced,Ways and Means,Mo Brooks
H.R.5576,Double Dip Elimination Act,Introduced,Ways and Means,Jodey C. Arrington
H.R.5575,Primary and Behavioral Health Care Access Act of 2020,Introduced,Energy and Commerce; Education and Labor; Ways and Means,Lauren Underwood
H.R.5574,Preserving Small Business Lending Act of 2020,Introduced,Financial Services,Roger Williams
H.R.5573,PROTECT Kids Act,Introduced,Energy and Commerce,Tim Walberg
H.R.5572,Family Support Services for Addiction Act of 2020,Introduced,Energy and Commerce,David J. Trone
H.R.5571,Revamping American Infrastructure Act of 2020,Introduced,Transportation and Infrastructure,Mark Meadows
H.R.5570,Veteran Suicide Prevention Act,Introduced,Veterans'' Affairs,Peter T. King
H.R.5569,Early Childhood Mental Health Support Act of 2020,Introduced,Education and Labor,Mark DeSaulnier
H.R.5568,Reproductive Health Information for Veterans Act,Introduced,Veterans'' Affairs,Julia Brownley
H.R.5567,MEDIA Diversity Act of 2020,Introduced,Energy and Commerce,Billy Long
H.R.5566,Patient Fairness Act of 2020,Introduced,Ways and Means; Energy and Commerce,Warren Davidson
H.R.5565,SHARE Information Act,Introduced,Energy and Commerce,Bobby L. Rush
H.R.5564,Enhancing Broadcaster DIVERSITY Data Act,Introduced,Energy and Commerce,Yvette D. Clarke
H.R.5563,Opportunities for Fairness in Farming Act of 2020,Introduced,Agriculture,Dina Titus
H.R.5562,"To designate the facility of the United States Postal Service located at 4650 East Rosedale Street in Fort Worth, Texas, as the ""Dionne Phillips Bagsby Post Office Building"".",Introduced,Oversight and Reform,Marc A. Veasey
H.R.5561,WIRED Act,Introduced,Education and Labor,Eric Swalwell
H.R.5560,"To amend chapter 77 of title 5, United States Code, to clarify certain due process rights of Federal employees serving in sensitive positions, and for other purposes.",Introduced,Oversight and Reform,Eleanor Holmes Norton
H.R.5559,January 8th National Memorial Act,Introduced,Natural Resources,Ann Kirkpatrick
H.R.5558,USA Electrify Forward Act,Introduced,Energy and Commerce,Debbie Dingell
H.R.5557,"Threatened Species Protection 
Improvement Act of 2020",Introduced,Natural Resources,Ken Buck
H.R.5556,Women Veterans TRUST Act,Introduced,Veterans'' Affairs,Julia Brownley
H.R.5555,Care Veterans Deserve Act of 2020,Introduced,Veterans'' Affairs,Richard Hudson
H.R.5554,Clean Federal Fleet Act of 2020,Introduced,Oversight and Reform; Energy and Commerce,Mark DeSaulnier
H.R.5553,Crude by Rail Volatility Standard Act,Introduced,Transportation and Infrastructure,John Garamendi
H.R.5552,Migratory Bird Protection Act of 2020,Introduced,Natural Resources,Alan S. Lowenthal
H.R.5551,"Ensuring Child Health Coverage 
Compensation in Divorce Act of 2020",Introduced,Energy and Commerce; Oversight and Reform; Ways and Means,Eleanor Holmes Norton
H.R.5550,PFAS Safe Disposal Act,Introduced,Energy and Commerce,Andy Levin
H.R.5549,To authorize the President to award the Medal of Honor to Doris Miller posthumously for acts of valor while a member of the Navy during World War II.,Introduced,Armed Services,Eddie Bernice Johnson
H.R.5548,"Fishery Failures: Urgently Needed 
Disaster Declarations Act",Introduced,Natural Resources; Ways and Means,Jared Huffman
H.R.5547,"Manufactured Housing Community 
Preservation Act of 2020",Introduced,Financial Services,Cynthia Axne
H.R.5546,"Effective Assistance of Counsel in 
the Digital Era Act",Introduced,Judiciary,Hakeem S. Jeffries
H.R.5545,"NO EXHAUST 
Act of 2020",Introduced,Energy and Commerce; Oversight and Reform,Bobby L. Rush
H.R.5544,"American Innovation and 
Manufacturing Leadership Act of 2020",Introduced,Energy and Commerce,Paul Tonko
H.R.5543,No War Against Iran Act,Introduced,Foreign Affairs; Armed Services,Ro Khanna
H.R.5542,"To require the Secretary of Energy to establish a grant program for States to provide incentives to natural gas distribution companies for the improvement of natural gas distribution systems, and for other purposes.",Introduced,Energy and Commerce,Mikie Sherrill
H.R.5541,Tribal Power Act,Introduced,Natural Resources; Energy and Commerce,Tom O''Halleran
H.R.5540,PFAS Transparency Act,Introduced,Transportation and Infrastructure,Antonio Delgado
H.R.5539,Clean Water Standards for PFAS Act of 2020,Introduced,Transportation and Infrastructure,Chris Pappas
H.R.5538,Mandatory Spending Control and Accountability Act,Introduced,Rules; Budget,Bradley Byrne
H.R.5537,Conan Commemorative Coin Act,Introduced,Financial Services,Steve Watkins
H.R.5536,LEGEND Act of 2019,Introduced,"Science, Space, and Technology",Lizzie Fletcher
H.R.5535,Taiwan Envoy Act,Introduced,Foreign Affairs,Steve Chabot
H.R.5534,Comprehensive Immunosuppressive Drug Coverage for Kidney Transplant Patients Act of 2019,Introduced,Energy and Commerce; Ways and Means,Ron Kind
H.R.5533,For the relief of Yazmin Fabiola Juarez Coyoy.,Introduced,Judiciary,Bonnie Watson Coleman
H.R.5532,Deep Fake Detection Prize Competition Act,Introduced,"Science, Space, and Technology",Jennifer Wexton
H.R.5531,Fair Housing for Domestic Violence and Sexual Assault Survivors Act of 2019,Introduced,Judiciary,Debbie Wasserman Schultz
H.R.5530,Electric Vehicle Infrastructure Rebate Act of 2019,Introduced,Energy and Commerce,Paul Tonko
H.R.5529,Social Security Equity Act of 2019,Introduced,Ways and Means,Adam Smith
H.R.5528,CACIA Act of 2019,Introduced,Education and Labor,Donna E. Shalala
H.R.5527,21st Century Power Grid Act,Introduced,Energy and Commerce,John P. Sarbanes
H.R.5526,Territorial Representation in the Senate Act,Introduced,Natural Resources,Michael F. Q. San Nicolas
H.R.5525,PAVE Act of 2019,Introduced,Veterans'' Affairs,Tom Rice
H.R.5524,SOS Act,Introduced,Veterans'' Affairs,Tom Rice
H.R.5523,Energy Sector Innovation Credit Act of 2019,Introduced,Ways and Means,Tom Reed
H.R.5522,Post-9/11 GI Bill Transferability Entitlement Act,Introduced,Veterans'' Affairs,Jimmy Panetta
H.R.5521,"To amend title 40, United States Code, to permit commercial filmmaking and photography on the United States Capitol grounds, and for other purposes.",Introduced,Transportation and Infrastructure,Eleanor Holmes Norton
H.R.5520,Research and Development Tax Credit Expansion Act of 2019,Introduced,Ways and Means,Joe Neguse
H.R.5519,Atmospheric Climate Intervention Research Act,Introduced,"Science, Space, and Technology",Jerry McNerney
H.R.5518,"To require the Secretary of Energy to carry out a Clean Cities Coalition Program, and for other purposes.",Introduced,Energy and Commerce,A. Donald McEachin
H.R.5517,"Gandhi-King Scholarly Exchange 
Initiative Act",Introduced,Foreign Affairs,John Lewis
H.R.5516,Commitment to Veteran Support and Outreach Act,Introduced,Veterans'' Affairs,Mike Levin
H.R.5515,Stop Taxing Our Potential Act of 2019,Introduced,Judiciary,Ann M. Kuster
H.R.5514,Community Energy Savings Program Act of 2019,Introduced,Energy and Commerce,Ann M. Kuster
H.R.5513,Affordable Safe Drinking Water Act of 2019,Introduced,Energy and Commerce; Transportation and Infrastructure,Joseph P. Kennedy III
H.R.5512,Tanning Tax Repeal Act of 2019,Introduced,Ways and Means,George Holding
H.R.5511,Interregional Transmission Planning Improvement Act of 2019,Introduced,Energy and Commerce,Debra A. Haaland
H.R.5510,PAVA Program Inclusion Act,Introduced,House Administration,Ruben Gallego
H.R.5509,Identifying Drug Cartels as Terrorists Act of 2019,Introduced,Judiciary,Brian K. Fitzpatrick
H.R.5508,Transportation Megaprojects Accountability and Oversight Act of 2019,Introduced,Transportation and Infrastructure,Mark DeSaulnier
H.R.5507,Foreign National Firearms Background Check Enhancement Act,Introduced,Judiciary,Charlie Crist
H.R.5506,Hawaii Invasive Species Protection Act,Introduced,Agriculture,Ed Case
H.R.5505,Consortia-Led Energy and Advanced Manufacturing Networks Act,Introduced,"Energy and Commerce; Science, Space, and Technology",Matt Cartwright
H.R.5504,"To amend the National Dam Safety Program Act with respect to the definition of eligible high hazard potential dam, and for other purposes.",Introduced,Transportation and Infrastructure,Julia Brownley
H.R.5503,The Commuter Parkway Safety and Reliability Act,Introduced,Transportation and Infrastructure,Anthony G. Brown
H.R.5502,Removing Federal Barriers to Offering of Mobile Sports Wagers on Indian Lands Act,Introduced,Natural Resources,Anthony Brindisi
H.R.5501,"Affordable Drug Manufacturing Act of 
2019",Introduced,Energy and Commerce,Janice D. Schakowsky
H.R.5500,Noncontiguous Shipping Competition Act,Introduced,Transportation and Infrastructure,Ed Case
H.R.5499,Noncontiguous Shipping Reasonable Rate Act of 2019,Introduced,Transportation and Infrastructure,Ed Case
H.R.5498,Noncontiguous Shipping Relief Act of 2019,Introduced,Transportation and Infrastructure; Education and Labor,Ed Case
H.R.5497,Conditional Approval Act,Introduced,Energy and Commerce,Bruce Westerman
H.R.5496,ICELAND Act,Introduced,Judiciary,Chellie Pingree
H.R.5495,Federal Electronic Equipment Donation Act of 2019,Introduced,Oversight and Reform,G. K. Butterfield
H.R.5494,Catastrophe Loss Mitigation Incentive and Tax Parity Act of 2019,Introduced,Ways and Means,Mike Thompson
H.R.5493,"To prohibit the Director of the United States Fish and Wildlife Service from awarding grants to entities that fund or support gross violations of internationally recognized human rights, and for other purposes.",Introduced,Natural Resources,Rob Bishop
H.R.5492,"To repeal the Military Selective Service Act, and thereby terminate the registration requirements of such Act and eliminate civilian local boards, civilian appeal boards, and similar local agencies of the Selective Service System.",Introduced,Armed Services,Peter A. DeFazio
H.R.5491,Body Armor for Females Modernization Act,Introduced,Armed Services,Joe Wilson
H.R.5490,"To amend section 1105(a) of title 31, United States Code, to require that annual budget submissions of the President to Congress provide an estimate of the cost per taxpayer of the deficit and of the public debt.",Introduced,Budget,Chris Stewart
H.R.5489,Polar Bear Conservation and Fairness Act,Introduced,Natural Resources,Don Young
H.R.5488,To amend the Foreign Intelligence Surveillance Act of 1978 to ensure that politically derived information is not used in an application to the Foreign Intelligence Surveillance Court for an order under title I or III of such Act.,Introduced,Judiciary; Intelligence (Permanent),Michael R. Turner
