names,descriptions,statuses,bill_committees,sponsors
S.2936,Improved Soil Moisture and Precipitation Monitoring Act of 2018,Introduced,Energy and Natural Resources,"Sen. Thune, John [R-SD]"
S.2935,Transportation Workforce Recovery and Retention Act,Introduced,"Commerce, Science, and Transportation","Sen. Shaheen, Jeanne [D-NH]"
S.2934,Increasing Access to Mental Health in Schools Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Nelson, Bill [D-FL]"
S.2933,ACCESS to Recordings Act,Introduced,Judiciary,"Sen. Wyden, Ron [D-OR]"
S.2932,Do Not Track Kids Act of 2018,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.2931,National Milestones to Measure Progress in Ending the Opioid Epidemic Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Markey, Edward J. [D-MA]"
S.2930,"No Budget, No Vacation Act",Introduced,Homeland Security and Governmental Affairs,"Sen. Ernst, Joni  [R-IA]"
S.2929,OPEC Accountability Act of 2018,Introduced,Finance,"Sen. Markey, Edward J. [D-MA]"
S.2928,Colorectal Cancer Detection Act of 2018,Introduced,Finance,"Sen. Capito, Shelley Moore [R-WV]"
S.2927,Organic Farmer and Consumer Protection Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Baldwin, Tammy [D-WI]"
S.2926,Improving Recovery and Reunifying Families Act,Introduced,Finance,"Sen. Menendez, Robert [D-NJ]"
S.2925,A bill to limit the transfer of F-35 aircraft to foreign countries.,Introduced,Foreign Relations,"Sen. Tillis, Thom [R-NC]"
S.2924,Supporting Family-Focused Residential Treatment Act,Introduced,Finance,"Sen. Scott, Tim [R-SC]"
S.2923,Building Capacity for Family-Focused Residential Treatment Act,Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.2922,Help for Moms and Babies Act,Introduced,Finance,"Sen. Stabenow, Debbie [D-MI]"
S.2921,Securing Flexibility to Treat Substance Use Disorders Act,Introduced,Finance,"Sen. Heller, Dean [R-NV]"
S.2920,Commit to Opioid Medical Prescriber Accountability and Safety for Seniors Act of 2018,Introduced,Finance,"Sen. McCaskill, Claire [D-MO]"
S.2919,Executive Branch Comprehensive Ethics Enforcement Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Blumenthal, Richard [D-CT]"
S.2918,Do No Harm Act,Introduced,Judiciary,"Sen. Harris, Kamala D. [D-CA]"
S.2917,Pay for Printing Act,Introduced,Rules and Administration,"Sen. Lee, Mike [R-UT]"
S.2916,Energizing American Shipbuilding Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Wicker, Roger F. [R-MS]"
S.2915,POWER Act,Introduced,Judiciary,"Sen. Menendez, Robert [D-NJ]"
S.2914,A bill to require a Comptroller General of the United States report on certain personnel matters in connection with Air Force remotely piloted aircraft.,Introduced,Armed Services,"Sen. Cortez Masto, Catherine  [D-NV]"
S.2913,Better Military Housing Act of 2018,Introduced,Armed Services,"Sen. Cortez Masto, Catherine  [D-NV]"
S.2912,Opioid Addiction Treatment Programs Enhancement Act,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.2911,Enhancing Patient Access to Non-Opioid Treatment Options,Introduced,Finance,"Sen. Heller, Dean [R-NV]"
S.2910,TeleCAST Act,Introduced,Finance,"Sen. Roberts, Pat [R-KS]"
S.2909,Assessing Barriers to Opioid Use Disorder Treatment Act,Introduced,Finance,"Sen. Heller, Dean [R-NV]"
S.2908,"A bill to amend title XVIII of the Social Security Act to provide for electronic prior authorization under Medicare part D for covered part D drugs, and for other purposes.",Introduced,Finance,"Sen. Roberts, Pat [R-KS]"
S.2907,Chaco Cultural Heritage Area Protection Act of 2018,Introduced,Energy and Natural Resources,"Sen. Udall, Tom [D-NM]"
S.2906,VA MISSION Act of 2018,Introduced,Veterans' Affairs,"Sen. Manchin, Joe, III [D-WV]"
S.2905,Strengthening Partnerships to Prevent Opioid Abuse Act of 2018,Introduced,Finance,"Sen. Toomey, Pat [R-PA]"
S.2904,Medicaid Substance Use Disorder Treatment via Telehealth Act,Introduced,Finance,"Sen. Carper, Thomas R. [D-DE]"
S.2903,Stop Higher Education Espionage and Theft Act of 2018,Introduced,Judiciary,"Sen. Cruz, Ted [R-TX]"
S.2902,Better Data Sharing to Combat the Opioid Crisis Act,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.2901,eTREAT Act,Introduced,Finance,"Sen. Thune, John [R-SD]"
S.2900,Comprehensive Screenings for Seniors Act of 2018,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.2899,CRIB Act,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.2898,Medication-Assisted Treatment Improvement Act,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.2897,A bill to amend title XIX of the Social Security Act to delay the reduction in Federal medical assistance percentage for Medicaid personal care services furnished without an electronic visit verification system.,Introduced,Finance,"Sen. Murkowski, Lisa [R-AK]"
S.2896,Justice Against Corruption on K Street Act of 2018,Became Law,Homeland Security and Governmental Affairs | House,"Sen. Kennedy, John [R-LA]"
S.2895,Quindaro Townsite National Historic Landmark Act,Introduced,Energy and Natural Resources,"Sen. Roberts, Pat [R-KS]"
S.2894,Rural Health Liaison Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Jones, Doug  [D-AL]"
S.2893,"A bill to provide for prompt payments to small business contractors, and for other purposes.",Introduced,Armed Services,"Sen. Cardin, Benjamin L. [D-MD]"
S.2892,Peer Support Enhancement and Evaluation Review Act,Introduced,Finance,"Sen. Cardin, Benjamin L. [D-MD]"
S.2891,Fighting the Opioid Epidemic with Sunshine Act of 2018,Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.2890,"A bill to improve the prosecution of criminal offenses committed by juveniles on military installations, and for other purposes.",Introduced,Armed Services,"Sen. Cornyn, John [R-TX]"
S.2889,Medgar Evers Home National Monument Act,Introduced,Energy and Natural Resources,"Sen. Wicker, Roger F. [R-MS]"
S.2888,Geriatrics Workforce Improvement Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Collins, Susan M. [R-ME]"
S.2887,Major General Tim Lowenberg National Guard Cyber Defenders Act,Introduced,Armed Services,"Sen. Cantwell, Maria [D-WA]"
S.2886,BAN Oil Exports Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Markey, Edward J. [D-MA]"
S.2885,Disclosing Pharmaceutical Company Windfall Profits Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Smith, Tina  [D-MN]"
S.2884,Veterans Fair Debt Notice Act of 2018,Introduced,Veterans' Affairs,"Sen. Fischer, Deb [R-NE]"
S.2883,Blast Exposure and Brain Injury Prevention Act,Introduced,Armed Services,"Sen. Warren, Elizabeth [D-MA]"
S.2882,"A bill to require a report on the United States strategy in Syria, and for other purposes.",Introduced,Foreign Relations,"Sen. Cortez Masto, Catherine  [D-NV]"
S.2881,"A bill to direct the Secretary of Veterans Affairs to seek to enter into an agreement with the city of Vallejo, California, for the transfer of Mare Island Naval Cemetery in Vallejo, California, and for other purposes.",Introduced,Veterans' Affairs,"Sen. Feinstein, Dianne [D-CA]"
S.2880,Disaster Housing Assistance Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Nelson, Bill [D-FL]"
S.2879,Behavioral Health Crisis Response Improvements Act,Introduced,Judiciary,"Sen. McCaskill, Claire [D-MO]"
S.2878,HEROES Act of 2018,Introduced,Judiciary,"Sen. Graham, Lindsey [R-SC]"
S.2877,Human-Powered Travel in Wilderness Areas Act,Introduced,Energy and Natural Resources,"Sen. Lee, Mike [R-UT]"
S.2876,Pike National Historic Trail Study Act,Introduced,Energy and Natural Resources,"Sen. Bennet, Michael F. [D-CO]"
S.2875,COMBAT Act of 2018,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.2874,SOIL Stewardship Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Smith, Tina  [D-MN]"
S.2873,Puerto Rico Economic Empowerment Act of 2018,Introduced,Finance,"Sen. Hatch, Orrin G. [R-UT]"
S.2872,Congressional Accountability and Harassment Reform Act,Introduced,05/21/2018 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 421. (All Actions),"Sen. Gillibrand, Kirsten E. [D-NY]"
S.2871,Fire Police Fairness Act,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.2870,Amache Study Act,Introduced,Energy and Natural Resources,"Sen. Gardner, Cory [R-CO]"
S.2869,EPA Special Hiring Authority Transparency Act,Introduced,Environment and Public Works,"Sen. Duckworth, Tammy [D-IL]"
S.2868,Law Enforcement Protection Act,Introduced,Judiciary,"Sen. Gardner, Cory [R-CO]"
S.2867,JROTC Act,Introduced,Armed Services,"Sen. Wicker, Roger F. [R-MS]"
S.2866,Coastal Texas Protection Act,Introduced,Environment and Public Works,"Sen. Cornyn, John [R-TX]"
S.2865,Made in America Act of 2018,Introduced,Homeland Security and Governmental Affairs,"Sen. Baldwin, Tammy [D-WI]"
S.2864,Joint Task Force to Combat Opioid Trafficking Act of 2018,Introduced,Homeland Security and Governmental Affairs,"Sen. McCaskill, Claire [D-MO]"
S.2863,National Law Enforcement Museum Commemorative Coin Act,Passed Senate,"Banking, Housing, and Urban Affairs","Sen. Blunt, Roy [R-MO]"
S.2862,Promoting Flood Risk Mitigation Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Schatz, Brian [D-HI]"
S.2861,Passenger Rail Crew Protection Act'.,Introduced,"Commerce, Science, and Transportation","Sen. Duckworth, Tammy [D-IL]"
S.2860,Putting First-Responders First Act,Introduced,Finance,"Sen. Daines, Steve [R-MT]"
S.2859,Secure Airport Public Spaces Act of 2018,Introduced,"Commerce, Science, and Transportation","Sen. Peters, Gary C. [D-MI]"
S.2858,Promoting Small Business Innovation through Partnerships with National Labs Act of 2018,Introduced,Energy and Natural Resources,"Sen. Coons, Christopher A. [D-DE]"
S.2857,National Nordic Museum Act,Passed Senate,Energy and Natural Resources | House,"Sen. Cantwell, Maria [D-WA]"
S.2856,Liberty City Rising Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rubio, Marco [R-FL]"
S.2855,Witness Security and Protection Grant Program Act of 2018,Introduced,Judiciary,"Sen. Cardin, Benjamin L. [D-MD]"
S.2854,MOBILE Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Scott, Tim [R-SC]"
S.2853,"A bill to amend the Communications Act of 1934 to ensure Internet openness, to prohibit blocking lawful content and non-harmful devices, to prohibit throttling data, to prohibit paid prioritization, to require transparency of network management practices, to provide that broadband shall be considered to be an information service, and to prohibit the Commission or a State commission from relying on section 706 of the Telecommunications Act of 1996 as a grant of authority.",Introduced,"Commerce, Science, and Transportation","Sen. Thune, John [R-SD]"
S.2852,Pandemic and All-Hazards Preparedness and Advancing Innovation Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Burr, Richard [R-NC]"
S.2851,Regional Health Care Emergency Preparedness and Response Systems Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.2850,A bill to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund.,Became Law,227. (TXT | PDF) (All Actions),"Sen. Flake, Jeff [R-AZ]"
S.2849,DONE Act,Introduced,Judiciary,"Sen. Harris, Kamala D. [D-CA]"
S.2848,Fighting Opioid Abuse in Transportation Act,Introduced,"Commerce, Science, and Transportation","Sen. Thune, John [R-SD]"
S.2847,Standard Merger and Acquisition Reviews Through Equal Rules Act of 2018,Introduced,Judiciary,"Sen. Lee, Mike [R-UT]"
S.2846,Military Family PROTECT Act,Introduced,Armed Services,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.2845,Public Safety Employer-Employee Cooperation Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Baldwin, Tammy [D-WI]"
S.2844,STB Information Security Improvement Act,Introduced,"Commerce, Science, and Transportation","Sen. Thune, John [R-SD]"
S.2843,Opioid Workforce Act of 2018,Introduced,Finance,"Sen. Nelson, Bill [D-FL]"
S.2842,Opioid Addiction Recovery Fraud Prevention Act of 2018,Introduced,"Commerce, Science, and Transportation","Sen. Capito, Shelley Moore [R-WV]"
S.2841,Gambling Addiction Prevention Act,Introduced,Armed Services,"Sen. Warren, Elizabeth [D-MA]"
S.2840,Department of Defense Training Ranges Strategic Planning Improvement Act of 2018,Introduced,Armed Services,"Sen. Rounds, Mike  [R-SD]"
S.2839,Assist Socially Disadvantaged and Veteran Farmers and Ranchers Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Van Hollen, Chris [D-MD]"
S.2838,Using Data to Prevent Opioid Diversion Act of 2018,Introduced,Judiciary,"Sen. Feinstein, Dianne [D-CA]"
S.2837,Preventing Drug Diversion Act of 2018,Introduced,Judiciary,"Sen. Hassan, Margaret Wood [D-NH]"
S.2836,Preventing Emerging Threats Act of 2018,Introduced,Homeland Security and Governmental Affairs,"Sen. Johnson, Ron [R-WI]"
S.2835,PRINT Act,Introduced,Finance,"Sen. Collins, Susan M. [R-ME]"
S.2834,Wetland Delineation Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Hoeven, John [R-ND]"
S.2833,A bill to amend the Agricultural Act of 2014 to improve the calculation of county-level agriculture risk coverage payments.,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Hoeven, John [R-ND]"
S.2832,DATA Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.2831,Golden Spike 150th Anniversary Act,Introduced,Energy and Natural Resources,"Sen. Hatch, Orrin G. [R-UT]"
S.2830,SIREN Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
S.2829,Ensuring Diverse Leadership Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Harris, Kamala D. [D-CA]"
S.2828,Sober Home Fraud Detection Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Rubio, Marco [R-FL]"
S.2827,A bill to amend the Morris K. Udall and Stewart L. Udall Foundation Act.,Passed Senate,Environment and Public Works,"Sen. Heinrich, Martin [D-NM]"
S.2826,Fair Trade with China Enforcement Act,Introduced,Finance,"Sen. Rubio, Marco [R-FL]"
S.2825,ADAAPT Act,Introduced,Environment and Public Works,"Sen. Flake, Jeff [R-AZ]"
S.2824,Farm to Food Bank Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Casey, Robert P., Jr. [D-PA]"
S.2823,Music Modernization Act,Introduced,Judiciary,"Sen. Hatch, Orrin G. [R-UT]"
S.2822,Farmer Veteran Opportunity Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Stabenow, Debbie [D-MI]"
S.2821,Mark Takai Atomic Veterans Healthcare Parity Act,Introduced,Veterans' Affairs,"Sen. Smith, Tina  [D-MN]"
S.2820,Repeal the Trump Tax Hike on Victims of Sexual Harassment Act of 2018,Introduced,Finance,"Sen. Menendez, Robert [D-NJ]"
S.2819,A bill to require the Secretary of Veterans Affairs to report on opioid prescribing rates of physicians of the Veterans Health Administration and to conduct pain management training for those physicians with the highest rates of opioid prescribing.,Introduced,Veterans' Affairs,"Sen. Inhofe, James M. [R-OK]"
S.2818,A bill to clarify that funding for the standard setting body designated pursuant to section 19(b) of the Securities Act of 1933 is not subject to the sequester.,Introduced,Budget,"Sen. Enzi, Michael B. [R-WY]"
S.2817,A bill to clarify that funding for the Public Company Accounting Oversight Board is not subject to the sequester.,Introduced,Budget,"Sen. Enzi, Michael B. [R-WY]"
S.2816,A bill to clarify that funding for the Securities Investor Protection Corporation is not subject to the sequester.,Introduced,Budget,"Sen. Enzi, Michael B. [R-WY]"
S.2815,Litigation Funding Transparency Act of 2018,Introduced,Judiciary,"Sen. Grassley, Chuck [R-IA]"
S.2814,New Markets for State-Inspected Meat and Poultry Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Rounds, Mike  [R-SD]"
S.2813,Local Cheese Promotion and Dairy Support Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Murphy, Christopher [D-CT]"
S.2812,Air Ambulance Consumer Protection Act,Introduced,"Commerce, Science, and Transportation","Sen. McCaskill, Claire [D-MO]"
S.2811,"A bill to amend the Omnibus Public Land Management Act of 2009 to reauthorize the Collaborative Forest Landscape Restoration Fund, and for other purposes.",Introduced,"Agriculture, Nutrition, and Forestry","Sen. Merkley, Jeff [D-OR]"
S.2810,Workplace Democracy Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Sanders, Bernard [I-VT]"
S.2809,Emery County Public Land Management Act of 2018,Introduced,Energy and Natural Resources,"Sen. Hatch, Orrin G. [R-UT]"
S.2808,TOOLS to Rehabilitate Communities Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cornyn, John [R-TX]"
S.2807,Department of Veterans Affairs Bonus Transparency Act,Introduced,Veterans' Affairs,"Sen. Heller, Dean [R-NV]"
S.2806,National Security Commission on Artificial Intelligence Act of 2018,Introduced,"Commerce, Science, and Transportation","Sen. Ernst, Joni  [R-IA]"
S.2805,START Act of 2018,Introduced,Armed Services,"Sen. Warren, Elizabeth [D-MA]"
S.2804,"Cultivating Resources, Opportunity, Prosperity, and Sustainability (CROPS) for Indian Country Act",Introduced,Indian Affairs,"Sen. Hoeven, John [R-ND]"
S.2803,"Fossil Energy Utilization, Enhancement, and Leadership Act of 2018",Introduced,Energy and Natural Resources,"Sen. Manchin, Joe, III [D-WV]"
S.2802,Responsible Additions and Increases to Sustain Employee Health Benefits Act of 2018,Introduced,Finance,"Sen. Blunt, Roy [R-MO]"
S.2801,National Guard Promotion Accountability Act,Introduced,Armed Services,"Sen. Warren, Elizabeth [D-MA]"
S.2800,America's Water Infrastructure Act of 2018,Introduced,Environment and Public Works,"Sen. Barrasso, John [R-WY]"
S.2799,Department of Defense Transition Assistance Program Oversight Improvement Act of 2018,Introduced,Veterans' Affairs,"Sen. Rounds, Mike  [R-SD]"
