names,descriptions,statuses,bill_committees,sponsors
S.3006,Effective Suicide Screening and Assessment in the Emergency Department Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Lisa Murkowski
S.3005,Cullum Owings Large Truck Safe Operating Speed Act of 2019,Introduced,"Commerce, Science, and Transportation",Johnny Isakson
S.3004,Greater Leadership Overseas for the Benefit of Equality Act of 2019,Introduced,Foreign Relations,Edward J. Markey
S.3003,Financial Institution Customer Protection Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Ted Cruz
S.3002,United States Technical Assistance for Mexican Labor Capacity Building Act of 2019,Introduced,Finance,Maria Cantwell
S.3001,"Permanent Relief for Seniors and Medicare, Medicaid, Human Services Extension Act of 2019",Introduced,Finance,Pat Toomey
S.3000,Patient Shared Savings Act,Introduced,Finance,Bill Cassidy
S.2999,Primary Care Enhancement Act of 2019,Introduced,Finance,Bill Cassidy
S.2998,Tax Payment Clarification Act,Introduced,Finance,Mike Braun
S.2997,Title VII Health Care Workforce Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Jack Reed
S.2996,Head Start Improvement Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Mike Lee
S.2995,Improving Safety and Security for Veterans Act of 2019,Introduced,Veterans' Affairs,Joe Manchin III
S.2994,"Improving and Reinstating the Monitoring, Prevention, Accountability, Certification, and Transparency Provisions of Opportunity Zones",Introduced,Finance,Tim Scott
S.2993,Ensuring Seniors' Access to Quality Care Act,Introduced,Finance,Mark R. Warner
S.2992,Investor Choice Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Jeff Merkley
S.2991,Veteran Overmedication and Suicide Prevention Act of 2019,Introduced,Veterans' Affairs,Dan Sullivan
S.2990,Freedom from Government Competition Act of 2019,Introduced,Homeland Security and Governmental Affairs,John Thune
S.2989,Know Your Social Security Act,Introduced,Finance,Ron Wyden
S.2988,Veteran Pension Protection Act of 2019,Introduced,Veterans' Affairs,Jon Tester
S.2987,Counterfeit Goods Seizure Act of 2019,Introduced,Finance,Thom Tillis
S.2986,Social Determinants Accelerator Act of 2019,Introduced,Finance,Todd Young
S.2985,Kentucky Wildlands National Heritage Area Study Act,Introduced,Energy and Natural Resources,Mitch McConnell
S.2984,Multifamily Depreciation Parity Act of 2019,Introduced,Finance,John Thune
S.2983,"A bill to require the Secretary of Veterans Affairs to seek to enter into an agreement with the city of Vallejo, California, for the transfer of Mare Island Naval Cemetery in Vallejo, California, and for other purposes.",Introduced,Veterans' Affairs,Dianne Feinstein
S.2982,Volunteer First Responder Housing Act,Introduced,"Banking, Housing, and Urban Affairs",Tammy Baldwin
S.2981,National Oceanic and Atmospheric Administration Commissioned Officer Corps Amendments Act of 2019,Introduced,"Commerce, Science, and Transportation",Dan Sullivan
S.2980,Clean Water Standards for PFAS Act of 2019,Introduced,Environment and Public Works,Kirsten E. Gillibrand
S.2979,Preventing Opioid and Drug Impairment in Transportation Act,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.2978,Energy and Water Research Integration Act of 2019,Introduced,Energy and Natural Resources,Catherine Cortez Masto
S.2977,Venezuela Defense of Human Rights and Civil Society Extension Act of 2019,Introduced,Foreign Relations,Robert Menendez
S.2976,Advancing Support for Working Families Act,Introduced,Finance,Bill Cassidy
S.2975,Stop the Spread of Invasive Mussels Act of 2019,Introduced,Environment and Public Works,Michael F. Bennet
S.2974,U.S. Postal Service Opioid and Illicit Drug Strategy Act of 2019,Introduced,Homeland Security and Governmental Affairs,Gary C. Peters
S.2973,Modern Worker Empowerment Act,Introduced,"Health, Education, Labor, and Pensions",Tim Scott
S.2972,Uighur Intervention and Global Humanitarian Unified Response and Protection Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",John Cornyn
S.2971,CAPTA Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Johnny Isakson
S.2970,Female Body Armor Modernization Act of 2019,Introduced,Armed Services,Joni Ernst
S.2969,Adoption Opportunities Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Doug Jones
S.2968,Consumer Online Privacy Rights Act,Introduced,"Commerce, Science, and Transportation",Maria Cantwell
S.2967,Restore the Partnership Act,Introduced,Homeland Security and Governmental Affairs,Lamar Alexander
S.2966,Rural Veterans Travel Enhancement Act of 2019,Introduced,Veterans' Affairs,Jon Tester
S.2965,USPS Fairness Act,Introduced,Homeland Security and Governmental Affairs,Steve Daines
S.2964,War Risk Insurance Extension Act of 2019,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.2963,Protecting Families of Fallen Servicemembers Act of 2019,Introduced,Veterans' Affairs,John Cornyn
S.2962,HELPER Act of 2019,Introduced,Finance,Rand Paul
S.2961,Data Care Act of 2019,Introduced,"Commerce, Science, and Transportation",Brian Schatz
S.2960,DESCEND Act of 2019,Introduced,"Commerce, Science, and Transportation",Bill Cassidy
S.2959,DSH Cuts Delay Act of 2019,Introduced,Finance,Martha McSally
S.2958,Expanded Food Safety Investigation Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Kirsten E. Gillibrand
S.2957,Stopping Grinch Bots Act of 2019,Introduced,"Commerce, Science, and Transportation",Richard Blumenthal
S.2956,Investing in America's Digital Infrastructure Act,Introduced,"Commerce, Science, and Transportation",Brian Schatz
S.2955,Targeting Environmental and Climate Recklessness Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Edward J. Markey
S.2954,Toll Credit Marketplace Act,Introduced,Environment and Public Works,Jeanne Shaheen
S.2953,Ensuring a Durable Afghanistan Peace Act of 2019,Introduced,Foreign Relations,Robert Menendez
S.2952,National Heritage Areas Reauthorization Act of 2019,Introduced,Energy and Natural Resources,Sherrod Brown
S.2951,Housing is Infrastructure Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Kamala D. Harris
S.2950,Veterans Burn Pits Exposure Recognition Act of 2019,Introduced,Veterans' Affairs,Dan Sullivan
S.2949,PAWS Act of 2019,Introduced,Veterans' Affairs,Deb Fischer
S.2948,K9s for Veterans Therapy Act,Introduced,Veterans' Affairs,Thom Tillis
S.2947,SCOPE Act,Introduced,"Commerce, Science, and Transportation",Richard Blumenthal
S.2946,Pathway to Stable and Affordable Housing for All Act,Introduced,"Banking, Housing, and Urban Affairs",Mazie K. Hirono
S.2945,"A bill to designate the facility of the United States Postal Service located at 171 South Maple Street in Dana, Indiana, as the Ernest ""Ernie"" T. Pyle Post Office.",Introduced,Homeland Security and Governmental Affairs,Todd Young
S.2944,BRST Act,Introduced,Armed Services,Martha McSally
S.2943,Quality Care for Nursing Home Residents Act of 2019,Introduced,Finance,Richard Blumenthal
S.2942,A bill to amend the Internal Revenue Code of 1986 to provide that certain contributions by government entities are treated as contributions to capital.,Introduced,Finance,Jeanne Shaheen
S.2941,Recycling Enhancements to Collection and Yield through Consumer Learning and Education Act of 2019,Introduced,Environment and Public Works,Rob Portman
S.2940,National Aviation Heritage Area Reauthorization Act of 2019,Introduced,Energy and Natural Resources,Rob Portman
S.2939,Protecting Against International Terrorism Act of 2019,Introduced,Judiciary,Richard Burr
S.2938,Fair Warning Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Sherrod Brown
S.2937,Treating Workers with Dignity Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Brian Schatz
S.2936,Refugee Protection Act of 2019,Introduced,Judiciary,Patrick J. Leahy
S.2935,Banning In Government Oil Industry Lobbyists from the Cabinet Act,Introduced,Homeland Security and Governmental Affairs,Edward J. Markey
S.2934,Libya Stabilization Act,Introduced,Foreign Relations,Christopher A. Coons
S.2933,A bill to amend the Commodity Exchange Act to require a review of current exemptions granted to foreign entities in response to an attempt by a foreign authority to exercise direct supervisory authority over a domestic derivatives clearing organization.,Introduced,"Agriculture, Nutrition, and Forestry",John Boozman
S.2932,Ask Musicians for Music Act of 2019,Introduced,Judiciary,Marsha Blackburn
S.2931,RE-ENTER Act,Introduced,Judiciary,John Cornyn
S.2930,Public Water Supply Invasive Species Compliance Act of 2019,Introduced,Environment and Public Works,Ted Cruz
S.2929,POWER Act,Introduced,Judiciary,Robert Menendez
S.2928,Higher Education Sustainability Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Sheldon Whitehouse
S.2927,NIMHD Research Endowment Revitalization Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Doug Jones
S.2926,AMIGOS Act,Introduced,Judiciary,Sheldon Whitehouse
S.2925,Protecting Students from Worthless Degrees Act,Introduced,"Health, Education, Labor, and Pensions",Jeff Merkley
S.2924,Bandelier National Park and Preserve Establishment Act,Introduced,Energy and Natural Resources,Martin Heinrich
S.2923,A bill to modify the criteria used by the Corps of Engineers to dredge small ports.,Introduced,Environment and Public Works,Rand Paul
S.2922,Rail Passenger Fairness Act,Introduced,"Commerce, Science, and Transportation",Richard J. Durbin
S.2921,C-BAND Act,Introduced,"Commerce, Science, and Transportation",John Kennedy
S.2920,Violence Against Women Reauthorization Act of 2019,Introduced,11/21/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 308. (All Actions),Joni Ernst
S.2919,Shutdown Guidance for Financial Institutions Act,Introduced,"Banking, Housing, and Urban Affairs",Chris Van Hollen
S.2918,MPH Act of 2019,Introduced,Environment and Public Works,Jeff Merkley
S.2917,Nuclear Waste Policy Amendments Act of 2019,Introduced,Environment and Public Works,John Barrasso
S.2916,Runaway and Homeless Youth and Trafficking Prevention Act of 2019,Introduced,Judiciary,Patrick J. Leahy
S.2915,Supporting Veteran Survivors of Domestic and Sexual Violence Act of 2019,Introduced,Veterans' Affairs,Jeanne Shaheen
S.2914,Acupuncture for Our Heroes Act of 2019,Introduced,Veterans' Affairs,Jeanne Shaheen
S.2913,Protecting Critical Services for Mothers and Babies Act,Introduced,"Health, Education, Labor, and Pensions",Tim Kaine
S.2912,Blackwater Trading Post Land Transfer Act,Introduced,Indian Affairs,Martha McSally
S.2911,Seniors Prescription Drug Relief Act of 2019,Introduced,Finance,Bill Cassidy
S.2910,"A bill to establish aviation accession training programs for the Commissioned Officer Corps of the National Oceanic and Atmospheric Administration to prepare students for commissioned service as pilots in the Corps, and for other purposes.",Introduced,"Commerce, Science, and Transportation",Jerry Moran
S.2909,NASA Enhanced Use Leasing Extension Act of 2019,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.2908,FAIR Fees Act,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.2907,Nutrition CARE Act of 2019,Introduced,Finance,Margaret Wood Hassan
S.2906,Stop Giving Big Oil Free Money Act,Introduced,Energy and Natural Resources,Edward J. Markey
S.2905,Preventing Diabetes in Medicare Act of 2019,Introduced,Finance,Gary C. Peters
S.2904,IOGAN Act,Introduced,"Commerce, Science, and Transportation",Catherine Cortez Masto
S.2903,Climate Change Financial Risk Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Brian Schatz
S.2902,Strengthening Our Rural Health Workforce Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Tina Smith
S.2901,Improving Medicare Beneficiary Access to Innovative Diabetes Technologies Act of 2019,Introduced,Finance,Susan M. Collins
S.2900,Play by the Rules Act of 2019,Introduced,Finance,Tammy Baldwin
S.2899,Student Apprenticeship Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Michael F. Bennet
S.2898,Continuity for Operators with Necessary Training Required for ATC Contract Towers Act of 2019,Introduced,"Commerce, Science, and Transportation",James M. Inhofe
S.2897,Patient-Centered Outcomes Research Institute Reauthorization Act,Introduced,Finance,Mark R. Warner
S.2896,Pullman National Historical Park Act,Introduced,Energy and Natural Resources,Richard J. Durbin
S.2895,SARMs Control Act of 2019,Introduced,Judiciary,Chuck Grassley
S.2894,Federal Maritime Commission National Shipper Advisory Committee Act of 2019,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.2893,Preparing Superfund for Climate Change Act of 2019,Introduced,Environment and Public Works,Kamala D. Harris
S.2892,Opioid Workforce Act of 2019,Introduced,Finance,Margaret Wood Hassan
S.2891,Tribal Wildlife Corridors Act of 2019,Introduced,Indian Affairs,Tom Udall
S.2890,Douglas County Economic Development and Conservation Act,Introduced,Energy and Natural Resources,Catherine Cortez Masto
S.2889,National Security and Personal Data Protection Act of 2019,Introduced,"Commerce, Science, and Transportation",Josh Hawley
S.2888,"A bill to amend title 40, United States Code, to modify the treatment of certain bargain-price options to purchase at less than fair market value, and for other purposes.",Introduced,Environment and Public Works,James Lankford
S.2887,Classrooms Reflecting Communities Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Doug Jones
S.2886,Humane Cosmetics Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Martha McSally
S.2885,Stop Marketing And Revealing The Wearables And Trackers Consumer Health Data Act,Introduced,"Health, Education, Labor, and Pensions",Bill Cassidy
S.2884,Small Business Fair Debt Collection Protection Act,Introduced,"Banking, Housing, and Urban Affairs",Ron Wyden
S.2883,Small Business Fraud Protection Act,Introduced,"Banking, Housing, and Urban Affairs",Robert Menendez
