names,descriptions,statuses,bill_committees,sponsors
S.3052,United States-Mexico-Canada Agreement Implementation Act,Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.3051,America's Conservation Enhancement Act,Introduced,Environment and Public Works,"Sen. Barrasso, John [R-WY]"
S.3050,A bill to amend the Federal Financial Institutions Examination Council Act of 1978 to provide designees of the Secretary of Veterans Affairs and the Administrator of the Rural Housing Service of the Department of Agriculture with positions on the Appraisal Subcommittee of the Federal Financial Institutions Examination Council.,Introduced,"Banking, Housing, and Urban Affairs","Sen. Tester, Jon [D-MT]"
S.3049,Laboratory Access for Beneficiaries Act,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.3048,Asylum Seeker Work Authorization Act of 2019,Introduced,Judiciary,"Sen. Collins, Susan M. [R-ME]"
S.3047,Creating Opportunities And Leveraging Technologies for Coal Carbon Act of 2019,Introduced,Energy and Natural Resources,"Sen. Barrasso, John [R-WY]"
S.3046,Wastewater Efficiency and Treatment Act of 2019,Introduced,Energy and Natural Resources,"Sen. Merkley, Jeff [D-OR]"
S.3045,Cybersecurity Vulnerability Identification and Notification Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Johnson, Ron [R-WI]"
S.3044,Western Tribal Water Infrastructure Act of 2019,Introduced,Indian Affairs,"Sen. Wyden, Ron [D-OR]"
S.3043,Promoting Aviation Regulations for Technical Training (PARTT) 147 Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Inhofe, James M. [R-OK]"
S.3042,Small Passenger Vessel Safety Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Feinstein, Dianne [D-CA]"
S.3041,Veterans Health Administration Caregiver Retention and Eligibility Determination Act of 2019,Introduced,Veterans' Affairs,"Sen. Hassan, Margaret Wood [D-NH]"
S.3040,Teacher Education for Computer Science Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Rosen, Jacky [D-NV]"
S.3039,"A bill to authorize the Secretary of Veterans Affairs to establish a grant program to conduct cemetery research and produce educational materials for the Veterans Legacy Program, and for other purposes.",Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.3038,Promoting Rigorous and Innovative Cost Efficiencies for Federal Procurement and Acquisitions Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Peters, Gary C. [D-MI]"
S.3037,International Violence Against Women Act of 2019,Introduced,Foreign Relations,"Sen. Shaheen, Jeanne [D-NH]"
S.3036,Unsolicited Loan Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Jones, Doug  [D-AL]"
S.3035,Elderly Home Detention Pilot Program Technical Corrections Act of 2019,Introduced,Judiciary,"Sen. Durbin, Richard J. [D-IL]"
S.3034,TAA for Automation Act of 2019,Introduced,Finance,"Sen. Peters, Gary C. [D-MI]"
S.3033,K-12 Cybersecurity Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Peters, Gary C. [D-MI]"
S.3032,Renewable Energy Transferability Act,Introduced,Finance,"Sen. Bennet, Michael F. [D-CO]"
S.3031,Significant Transnational Criminal Organization Designation Act,Introduced,Judiciary,"Sen. Cotton, Tom [R-AR]"
S.3030,Eviction Crisis Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Bennet, Michael F. [D-CO]"
S.3029,Territories Medicare Prescription Drug Assistance Equity Act of 2019,Introduced,Finance,"Sen. Menendez, Robert [D-NJ]"
S.3028,Partnerships for Affordability and Student Success Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Reed, Jack [D-RI]"
S.3027,Child Abuse Death Disclosure Act,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.3026,Countering Russian and Other Overseas Kleptocracy Act,Introduced,Foreign Relations,"Sen. Cardin, Benjamin L. [D-MD]"
S.3025,Increasing Opportunity for Former Foster Youth Act,Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.3024,Hazardous Materials Safety Improvement Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Kennedy, John [R-LA]"
S.3023,Pediatricians Accelerate Childhood Therapies Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Ernst, Joni  [R-IA]"
S.3022,Southwest Tourism Expansion Act,Introduced,Judiciary,"Sen. McSally, Martha [R-AZ]"
S.3021,Gluten in Medicine Disclosure Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Blumenthal, Richard [D-CT]"
S.3020,Commitment to Veteran Support and Outreach Act,Introduced,Veterans' Affairs,"Sen. Baldwin, Tammy [D-WI]"
S.3019,Montana Water Rights Protection Act,Introduced,Indian Affairs,"Sen. Daines, Steve [R-MT]"
S.3018,A bill to require the United States Executive Director of the International Bank for Reconstruction and Development to oppose assistance by the Bank for any country that exceeds the graduation threshold of the Bank and is of concern with respect to religious freedom.,Introduced,Foreign Relations,"Sen. Grassley, Chuck [R-IA]"
S.3017,Accountability for World Bank Loans to China Act of 2019,Introduced,Foreign Relations,"Sen. Grassley, Chuck [R-IA]"
S.3016,Real Marketing Edible Artificials Truthfully Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Fischer, Deb [R-NE]"
S.3015,Locality Pay Equity Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Casey, Robert P., Jr. [D-PA]"
S.3014,Preventing the Spread of Nuclear Weapons Act of 2019,Introduced,Foreign Relations,"Sen. Markey, Edward J. [D-MA]"
S.3013,Encouraging Innovative Benefit Design to Lower Costs for Seniors Act,Introduced,Finance,"Sen. Toomey, Pat [R-PA]"
S.3012,Private Security Officer Screening Improvement Act of 2019,Introduced,Judiciary,"Sen. Toomey, Pat [R-PA]"
S.3011,Affordable Housing for Educational Achievement Demonstration Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.3010,"Supporting and Empowering the Nation to Improve Outcomes that Reaffirm Careers, Activities, and Recreation for the Elderly Act",Introduced,Finance,"Sen. Portman, Rob [R-OH]"
S.3009,Prevent Government Shutdowns Act of 2019,Introduced,12/11/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 321. (All Actions),"Sen. Lankford, James [R-OK]"
S.3008,Service-Disabled Veterans Small Business Continuation Act,Introduced,Small Business and Entrepreneurship,"Sen. Cornyn, John [R-TX]"
S.3007,Eliminate Network Distribution of Child Exploitation Act,Introduced,Judiciary,"Sen. Blackburn, Marsha [R-TN]"
S.3006,Effective Suicide Screening and Assessment in the Emergency Department Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Murkowski, Lisa [R-AK]"
S.3005,Cullum Owings Large Truck Safe Operating Speed Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Isakson, Johnny [R-GA]"
S.3004,Greater Leadership Overseas for the Benefit of Equality Act of 2019,Introduced,Foreign Relations,"Sen. Markey, Edward J. [D-MA]"
S.3003,Financial Institution Customer Protection Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cruz, Ted [R-TX]"
S.3002,United States Technical Assistance for Mexican Labor Capacity Building Act of 2019,Introduced,Finance,"Sen. Cantwell, Maria [D-WA]"
S.3001,"Permanent Relief for Seniors and Medicare, Medicaid, Human Services Extension Act of 2019",Introduced,Finance,"Sen. Toomey, Pat [R-PA]"
S.3000,Patient Shared Savings Act,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.2999,Primary Care Enhancement Act of 2019,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.2998,Tax Payment Clarification Act,Introduced,Finance,"Sen. Braun, Mike  [R-IN]"
S.2997,Title VII Health Care Workforce Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Reed, Jack [D-RI]"
S.2996,Head Start Improvement Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Lee, Mike [R-UT]"
S.2995,Improving Safety and Security for Veterans Act of 2019,Introduced,Veterans' Affairs,"Sen. Manchin, Joe, III [D-WV]"
S.2994,"Improving and Reinstating the Monitoring, Prevention, Accountability, Certification, and Transparency Provisions of Opportunity Zones",Introduced,Finance,"Sen. Scott, Tim [R-SC]"
S.2993,Ensuring Seniors' Access to Quality Care Act,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.2992,Investor Choice Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Merkley, Jeff [D-OR]"
S.2991,Veteran Overmedication and Suicide Prevention Act of 2019,Introduced,Veterans' Affairs,"Sen. Sullivan, Dan  [R-AK]"
S.2990,Freedom from Government Competition Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Thune, John [R-SD]"
S.2989,Know Your Social Security Act,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.2988,Veteran Pension Protection Act of 2019,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.2987,Counterfeit Goods Seizure Act of 2019,Introduced,Finance,"Sen. Tillis, Thom [R-NC]"
S.2986,Social Determinants Accelerator Act of 2019,Introduced,Finance,"Sen. Young, Todd [R-IN]"
S.2985,Kentucky Wildlands National Heritage Area Study Act,Introduced,Energy and Natural Resources,"Sen. McConnell, Mitch [R-KY]"
S.2984,Multifamily Depreciation Parity Act of 2019,Introduced,Finance,"Sen. Thune, John [R-SD]"
S.2983,"A bill to require the Secretary of Veterans Affairs to seek to enter into an agreement with the city of Vallejo, California, for the transfer of Mare Island Naval Cemetery in Vallejo, California, and for other purposes.",Introduced,Veterans' Affairs,"Sen. Feinstein, Dianne [D-CA]"
S.2982,Volunteer First Responder Housing Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Baldwin, Tammy [D-WI]"
S.2981,National Oceanic and Atmospheric Administration Commissioned Officer Corps Amendments Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Sullivan, Dan  [R-AK]"
S.2980,Clean Water Standards for PFAS Act of 2019,Introduced,Environment and Public Works,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.2979,Preventing Opioid and Drug Impairment in Transportation Act,Introduced,"Commerce, Science, and Transportation","Sen. Wicker, Roger F. [R-MS]"
S.2978,Energy and Water Research Integration Act of 2019,Introduced,Energy and Natural Resources,"Sen. Cortez Masto, Catherine  [D-NV]"
S.2977,Venezuela Defense of Human Rights and Civil Society Extension Act of 2019,Introduced,Foreign Relations,"Sen. Menendez, Robert [D-NJ]"
S.2976,Advancing Support for Working Families Act,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.2975,Stop the Spread of Invasive Mussels Act of 2019,Introduced,Environment and Public Works,"Sen. Bennet, Michael F. [D-CO]"
S.2974,U.S. Postal Service Opioid and Illicit Drug Strategy Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Peters, Gary C. [D-MI]"
S.2973,Modern Worker Empowerment Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Scott, Tim [R-SC]"
S.2972,Uighur Intervention and Global Humanitarian Unified Response and Protection Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cornyn, John [R-TX]"
S.2971,CAPTA Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Isakson, Johnny [R-GA]"
S.2970,Female Body Armor Modernization Act of 2019,Introduced,Armed Services,"Sen. Ernst, Joni  [R-IA]"
S.2969,Adoption Opportunities Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Jones, Doug  [D-AL]"
S.2968,Consumer Online Privacy Rights Act,Introduced,"Commerce, Science, and Transportation","Sen. Cantwell, Maria [D-WA]"
S.2967,Restore the Partnership Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Alexander, Lamar [R-TN]"
S.2966,Rural Veterans Travel Enhancement Act of 2019,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.2965,USPS Fairness Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Daines, Steve [R-MT]"
S.2964,War Risk Insurance Extension Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Wicker, Roger F. [R-MS]"
S.2963,Protecting Families of Fallen Servicemembers Act of 2019,Introduced,Veterans' Affairs,"Sen. Cornyn, John [R-TX]"
S.2962,HELPER Act of 2019,Introduced,Finance,"Sen. Paul, Rand [R-KY]"
S.2961,Data Care Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Schatz, Brian [D-HI]"
S.2960,DESCEND Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Cassidy, Bill [R-LA]"
S.2959,DSH Cuts Delay Act of 2019,Introduced,Finance,"Sen. McSally, Martha [R-AZ]"
S.2958,Expanded Food Safety Investigation Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Gillibrand, Kirsten E. [D-NY]"
S.2957,Stopping Grinch Bots Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Blumenthal, Richard [D-CT]"
S.2956,Investing in America's Digital Infrastructure Act,Introduced,"Commerce, Science, and Transportation","Sen. Schatz, Brian [D-HI]"
S.2955,Targeting Environmental and Climate Recklessness Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Markey, Edward J. [D-MA]"
S.2954,Toll Credit Marketplace Act,Introduced,Environment and Public Works,"Sen. Shaheen, Jeanne [D-NH]"
S.2953,Ensuring a Durable Afghanistan Peace Act of 2019,Introduced,Foreign Relations,"Sen. Menendez, Robert [D-NJ]"
S.2952,National Heritage Areas Reauthorization Act of 2019,Introduced,Energy and Natural Resources,"Sen. Brown, Sherrod [D-OH]"
S.2951,Housing is Infrastructure Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Harris, Kamala D. [D-CA]"
S.2950,Veterans Burn Pits Exposure Recognition Act of 2019,Introduced,Veterans' Affairs,"Sen. Sullivan, Dan  [R-AK]"
S.2949,PAWS Act of 2019,Introduced,Veterans' Affairs,"Sen. Fischer, Deb [R-NE]"
S.2948,K9s for Veterans Therapy Act,Introduced,Veterans' Affairs,"Sen. Tillis, Thom [R-NC]"
S.2947,SCOPE Act,Introduced,"Commerce, Science, and Transportation","Sen. Blumenthal, Richard [D-CT]"
S.2946,Pathway to Stable and Affordable Housing for All Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Hirono, Mazie K. [D-HI]"
S.2945,"A bill to designate the facility of the United States Postal Service located at 171 South Maple Street in Dana, Indiana, as the Ernest ""Ernie"" T. Pyle Post Office.",Introduced,Homeland Security and Governmental Affairs,"Sen. Young, Todd [R-IN]"
S.2944,BRST Act,Introduced,Armed Services,"Sen. McSally, Martha [R-AZ]"
S.2943,Quality Care for Nursing Home Residents Act of 2019,Introduced,Finance,"Sen. Blumenthal, Richard [D-CT]"
S.2942,A bill to amend the Internal Revenue Code of 1986 to provide that certain contributions by government entities are treated as contributions to capital.,Introduced,Finance,"Sen. Shaheen, Jeanne [D-NH]"
S.2941,Recycling Enhancements to Collection and Yield through Consumer Learning and Education Act of 2019,Introduced,Environment and Public Works,"Sen. Portman, Rob [R-OH]"
S.2940,National Aviation Heritage Area Reauthorization Act of 2019,Introduced,Energy and Natural Resources,"Sen. Portman, Rob [R-OH]"
S.2939,Protecting Against International Terrorism Act of 2019,Introduced,Judiciary,"Sen. Burr, Richard [R-NC]"
S.2938,Fair Warning Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Brown, Sherrod [D-OH]"
S.2937,Treating Workers with Dignity Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Schatz, Brian [D-HI]"
S.2936,Refugee Protection Act of 2019,Introduced,Judiciary,"Sen. Leahy, Patrick J. [D-VT]"
S.2935,Banning In Government Oil Industry Lobbyists from the Cabinet Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Markey, Edward J. [D-MA]"
S.2934,Libya Stabilization Act,Introduced,Foreign Relations,"Sen. Coons, Christopher A. [D-DE]"
S.2933,A bill to amend the Commodity Exchange Act to require a review of current exemptions granted to foreign entities in response to an attempt by a foreign authority to exercise direct supervisory authority over a domestic derivatives clearing organization.,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Boozman, John [R-AR]"
S.2932,Ask Musicians for Music Act of 2019,Introduced,Judiciary,"Sen. Blackburn, Marsha [R-TN]"
S.2931,RE-ENTER Act,Introduced,Judiciary,"Sen. Cornyn, John [R-TX]"
S.2930,Public Water Supply Invasive Species Compliance Act of 2019,Introduced,Environment and Public Works,"Sen. Cruz, Ted [R-TX]"
S.2929,POWER Act,Introduced,Judiciary,"Sen. Menendez, Robert [D-NJ]"
S.2928,Higher Education Sustainability Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Whitehouse, Sheldon [D-RI]"
S.2927,NIMHD Research Endowment Revitalization Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Jones, Doug  [D-AL]"
S.2926,AMIGOS Act,Introduced,Judiciary,"Sen. Whitehouse, Sheldon [D-RI]"
S.2925,Protecting Students from Worthless Degrees Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Merkley, Jeff [D-OR]"
