Committee,Subcommittee,Name,Title
House Committee on the Judiciary,Immigration and Citizenship,Luis V. Gutierrez,
House Committee on the Judiciary,Immigration and Citizenship,Pramila Jayapal,
House Committee on the Judiciary,Immigration and Citizenship,Sheila Jackson Lee,
House Committee on the Judiciary,Immigration and Citizenship,Jamie Raskin,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Darrell E. Issa,Chair
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Doug Collins,Vice Chair
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Lamar Smith,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Steve Chabot,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Jim Jordan,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Ted Poe,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Tom Marino,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Trey Gowdy,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Raul R. Labrador,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Matt Gaetz,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Andy Biggs,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",John H. Rutherford,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Keith J. Rothfus,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet","Henry C. ""Hank"" Johnson Jr.",Ranking Member
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Theodore E. Deutch,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Karen Bass,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Cedric L. Richmond,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Hakeem S. Jeffries,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Eric Swalwell,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Ted Lieu,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Bradley Scott Schneider,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Zoe Lofgren,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Steve Cohen,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",David N. Cicilline,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Pramila Jayapal,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Tom Marino,Chair
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",John Ratcliffe,Vice Chair
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Darrell E. Issa,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Doug Collins,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Ken Buck,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Matt Gaetz,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Karen C. Handel,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",David N. Cicilline,Ranking Member
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law","Henry C. ""Hank"" Johnson Jr.",
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Eric Swalwell,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Bradley Scott Schneider,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Val Butler Demings,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",F. James Sensenbrenner Jr.,Chair
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Louie Gohmert,Vice Chair
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Steve Chabot,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Ted Poe,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Trey Gowdy,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",John Ratcliffe,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Martha Roby,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Mike Johnson,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",John H. Rutherford,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Keith J. Rothfus,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Sheila Jackson Lee,Ranking Member
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Val Butler Demings,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Karen Bass,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Cedric L. Richmond,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Hakeem S. Jeffries,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Ted Lieu,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Jamie Raskin,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Steve King,Chair
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Louie Gohmert,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Karen C. Handel,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Steve Cohen,Ranking Member
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Jamie Raskin,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Theodore E. Deutch,
House Committee on Transportation and Infrastructure,,Bill Shuster,Chair
House Committee on Transportation and Infrastructure,,Don Young,
House Committee on Transportation and Infrastructure,,John J. Duncan Jr.,Vice Chair
House Committee on Transportation and Infrastructure,,Frank A. LoBiondo,
House Committee on Transportation and Infrastructure,,Sam Graves,
House Committee on Transportation and Infrastructure,,"Eric A. ""Rick"" Crawford",
House Committee on Transportation and Infrastructure,,Lou Barletta,
House Committee on Transportation and Infrastructure,,Bob Gibbs,
House Committee on Transportation and Infrastructure,,Daniel Webster,
